log_time,frame,PersistentLevel,X,Y,Z,FPS,FPSMs,GameThread,RenderThread,GPUFrame,RHIThreadTime,ActorName,ElapsedTime
2026.07.31-05.09.02:280,245,PL_SampleFPS,0.000000,0.000000,0.000000,32.878780,30.414753,14.344851,9.700511,28.246437,7.359097,,33.441092
2026.07.31-05.09.02:340,247,PL_SampleFPS,0.000000,0.000000,0.000000,33.759052,29.621685,12.652617,9.826883,29.484499,6.719538,,33.500932
2026.07.31-05.09.02:369,248,PL_SampleFPS,0.000000,0.000000,0.000000,30.389040,32.906601,25.402100,9.563234,28.696117,7.437358,,33.530198
2026.07.31-05.09.02:425,250,PL_SampleFPS,0.000000,0.000000,0.000000,34.385616,29.081926,15.180062,9.493954,26.722914,7.148049,,33.585710
2026.07.31-05.09.02:476,252,PL_SampleFPS,0.000000,0.000000,0.000000,34.729603,28.793880,17.622831,8.913411,25.248785,6.224313,,33.637182
2026.07.31-05.09.02:527,254,PL_SampleFPS,0.000000,0.000000,0.000000,34.139603,29.291494,23.354485,9.300226,24.348143,6.887607,,33.687756
2026.07.31-05.09.02:578,256,PL_SampleFPS,0.000000,0.000000,0.000000,35.473488,28.190067,26.844795,9.337432,23.331390,6.968434,,33.739314
2026.07.31-05.09.02:622,258,PL_SampleFPS,0.000000,0.000000,0.000000,39.288906,25.452477,18.995605,8.757531,22.646288,6.547621,,33.782613
2026.07.31-05.09.02:668,260,PL_SampleFPS,0.000000,0.000000,0.000000,42.170620,23.713192,13.573147,8.896732,22.447428,6.983829,,33.829010
2026.07.31-05.09.02:713,262,PL_SampleFPS,0.000000,0.000000,0.000000,43.962288,22.746769,12.353045,8.993597,22.253698,6.507207,,33.874217
2026.07.31-05.09.02:758,264,PL_SampleFPS,0.000000,0.000000,0.000000,43.750267,22.857004,13.667444,8.996162,21.993898,6.866438,,33.918874
2026.07.31-05.09.02:802,266,PL_SampleFPS,0.000000,0.000000,0.000000,45.039124,22.202919,11.496665,9.901937,21.352415,7.307137,,33.962799
2026.07.31-05.09.02:846,268,PL_SampleFPS,0.000000,0.000000,0.000000,43.626732,22.921726,15.236513,8.986541,21.863035,6.724029,,34.006552
2026.07.31-05.09.02:889,270,PL_SampleFPS,0.000000,0.000000,0.000000,45.157078,22.144922,13.769441,8.886469,20.798815,6.702860,,34.049601
2026.07.31-05.09.02:932,272,PL_SampleFPS,0.000000,0.000000,0.000000,45.848328,21.811047,13.264593,9.454182,20.771231,7.039639,,34.092632
2026.07.31-05.09.02:973,274,PL_SampleFPS,0.000000,0.000000,0.000000,46.426270,21.539530,14.131879,9.668437,20.367096,7.325740,,34.134459
2026.07.31-05.09.03:015,276,PL_SampleFPS,0.000000,0.000000,0.000000,44.791836,22.325497,17.537514,9.923106,20.118843,7.728591,,34.175930
2026.07.31-05.09.03:056,278,PL_SampleFPS,0.000000,0.000000,0.000000,47.938229,20.860178,14.038863,8.874281,19.892399,6.758669,,34.217030
2026.07.31-05.09.03:097,280,PL_SampleFPS,0.000000,0.000000,0.000000,49.644630,20.143166,11.407498,9.094951,20.095108,6.394948,,34.258163
2026.07.31-05.09.03:138,282,PL_SampleFPS,0.000000,0.000000,0.000000,48.167194,20.761019,14.095314,9.234795,19.616562,6.940208,,34.298714
2026.07.31-05.09.03:179,284,PL_SampleFPS,0.000000,0.000000,0.000000,48.555817,20.594854,14.004223,9.516406,20.181067,7.288534,,34.339493
2026.07.31-05.09.03:219,286,PL_SampleFPS,0.000000,0.000000,0.000000,48.550919,20.596933,15.497597,9.409278,19.597317,7.265440,,34.379576
2026.07.31-05.09.03:259,288,PL_SampleFPS,0.000000,0.000000,0.000000,51.875877,19.276783,11.309352,8.964730,19.786554,6.765725,,34.419745
2026.07.31-05.09.03:300,290,PL_SampleFPS,0.000000,0.000000,0.000000,49.288574,20.288677,13.933661,8.698514,19.953981,6.591883,,34.460924
2026.07.31-05.09.03:341,292,PL_SampleFPS,0.000000,0.000000,0.000000,49.209019,20.321478,13.813061,9.551687,20.223404,7.252611,,34.501704
2026.07.31-05.09.03:381,294,PL_SampleFPS,0.000000,0.000000,0.000000,49.631325,20.148565,13.992677,8.489390,19.418983,6.337856,,34.541712
2026.07.31-05.09.03:421,296,PL_SampleFPS,0.000000,0.000000,0.000000,49.296768,20.285305,15.192892,8.740852,19.471586,6.537357,,34.581538
2026.07.31-05.09.03:461,298,PL_SampleFPS,0.000000,0.000000,0.000000,50.122330,19.951187,13.994601,9.433655,20.132956,7.104428,,34.621980
2026.07.31-05.09.03:501,300,PL_SampleFPS,0.000000,0.000000,0.000000,49.892372,20.043144,14.071579,9.211701,19.547281,6.627806,,34.661924
2026.07.31-05.09.03:541,302,PL_SampleFPS,0.000000,0.000000,0.000000,49.091686,20.370049,15.789472,9.078914,19.648636,6.789460,,34.701609
2026.07.31-05.09.03:581,304,PL_SampleFPS,0.000000,0.000000,0.000000,50.025520,19.989798,14.083767,9.415692,19.245785,6.938284,,34.741947
2026.07.31-05.09.03:620,306,PL_SampleFPS,0.000000,0.000000,0.000000,50.654411,19.741617,14.081842,9.112271,19.129675,6.835647,,34.780677
2026.07.31-05.09.03:659,308,PL_SampleFPS,0.000000,0.000000,0.000000,51.101299,19.568974,13.952905,9.169363,19.589619,6.903644,,34.820347
2026.07.31-05.09.03:699,310,PL_SampleFPS,0.000000,0.000000,0.000000,51.417385,19.448675,12.088113,9.762094,19.114922,6.653465,,34.859753
2026.07.31-05.09.03:738,312,PL_SampleFPS,0.000000,0.000000,0.000000,50.262169,19.895679,13.844494,9.291245,19.426682,6.960736,,34.899341
2026.07.31-05.09.03:778,314,PL_SampleFPS,0.000000,0.000000,0.000000,50.503700,19.800529,13.806646,9.048764,19.880211,7.210915,,34.939481
2026.07.31-05.09.03:817,316,PL_SampleFPS,0.000000,0.000000,0.000000,50.345005,19.862944,13.716197,8.240496,18.944927,6.456530,,34.978175
2026.07.31-05.09.03:857,318,PL_SampleFPS,0.000000,0.000000,0.000000,50.743904,19.706800,14.008714,8.711344,19.374081,6.351327,,35.017877
2026.07.31-05.09.03:896,320,PL_SampleFPS,0.000000,0.000000,0.000000,52.033161,19.218513,11.582623,8.841565,19.666597,7.007564,,35.057386
2026.07.31-05.09.03:936,322,PL_SampleFPS,0.000000,0.000000,0.000000,49.856689,20.057489,14.276854,8.385470,19.146996,6.526452,,35.096738
2026.07.31-05.09.03:975,324,PL_SampleFPS,0.000000,0.000000,0.000000,49.554333,20.179871,16.233377,9.132798,19.567808,7.079411,,35.136246
2026.07.31-05.09.04:015,326,PL_SampleFPS,0.000000,0.000000,0.000000,50.048180,19.980747,15.186477,8.649761,19.478642,6.457171,,35.176121
2026.07.31-05.09.04:055,328,PL_SampleFPS,0.000000,0.000000,0.000000,50.454681,19.819767,14.761173,9.010275,19.406796,6.149260,,35.215884
2026.07.31-05.09.04:096,330,PL_SampleFPS,0.000000,0.000000,0.000000,47.603241,21.006973,19.825686,9.386185,19.811573,6.767650,,35.256488
2026.07.31-05.09.04:135,332,PL_SampleFPS,0.000000,0.000000,0.000000,50.690937,19.727392,14.774645,9.375279,19.589619,6.701577,,35.295775
2026.07.31-05.09.04:174,334,PL_SampleFPS,0.000000,0.000000,0.000000,50.823353,19.675995,13.560958,8.488108,19.220766,6.885683,,35.335178
2026.07.31-05.09.04:214,336,PL_SampleFPS,0.000000,0.000000,0.000000,49.748558,20.101086,15.325038,8.980767,19.327251,7.103787,,35.374547
2026.07.31-05.09.04:253,338,PL_SampleFPS,0.000000,0.000000,0.000000,49.754173,20.098816,15.436014,9.207211,19.025755,6.852967,,35.414046
2026.07.31-05.09.04:293,340,PL_SampleFPS,0.000000,0.000000,0.000000,50.176968,19.929462,14.481487,9.905787,19.397816,7.414906,,35.453791
2026.07.31-05.09.04:332,342,PL_SampleFPS,0.000000,0.000000,0.000000,48.725388,20.523182,16.268660,8.885186,19.061037,6.926737,,35.492766
2026.07.31-05.09.04:371,344,PL_SampleFPS,0.000000,0.000000,0.000000,50.766312,19.698103,14.431451,9.317546,19.010359,6.893380,,35.531748
2026.07.31-05.09.04:409,346,PL_SampleFPS,0.000000,0.000000,0.000000,49.636547,20.146446,15.943427,9.311772,18.692184,6.920322,,35.570459
2026.07.31-05.09.04:448,348,PL_SampleFPS,0.000000,0.000000,0.000000,48.963707,20.423290,17.651697,8.502862,19.089903,6.555318,,35.609382
2026.07.31-05.09.04:507,351,PL_SampleFPS,0.000000,0.000000,0.000000,50.782230,19.691927,13.732234,8.596519,19.166241,6.663729,,35.667863
2026.07.31-05.09.04:546,353,PL_SampleFPS,0.000000,0.000000,0.000000,52.842110,18.924301,11.540286,8.763946,18.995605,7.142917,,35.706764
2026.07.31-05.09.04:585,355,PL_SampleFPS,0.000000,0.000000,0.000000,53.236931,18.783953,12.459532,8.940353,19.062962,6.649617,,35.745645
2026.07.31-05.09.04:624,357,PL_SampleFPS,0.000000,0.000000,0.000000,49.894901,20.042128,15.096028,8.590745,19.207937,6.327592,,35.784683
2026.07.31-05.09.04:663,359,PL_SampleFPS,0.000000,0.000000,0.000000,50.563648,19.777054,14.004865,9.040425,19.331100,6.953038,,35.823889
2026.07.31-05.09.04:703,361,PL_SampleFPS,0.000000,0.000000,0.000000,49.495354,20.203917,16.175003,9.253398,19.163673,7.109560,,35.863497
2026.07.31-05.09.04:742,363,PL_SampleFPS,0.000000,0.000000,0.000000,50.095123,19.962023,14.695743,9.456106,19.724972,6.790743,,35.903465
2026.07.31-05.09.04:782,365,PL_SampleFPS,0.000000,0.000000,0.000000,49.711025,20.116262,14.279420,8.807567,19.094395,6.969717,,35.942606
2026.07.31-05.09.04:821,367,PL_SampleFPS,0.000000,0.000000,0.000000,50.896027,19.647900,13.979847,9.425315,19.180994,6.706067,,35.981759
2026.07.31-05.09.04:860,369,PL_SampleFPS,0.000000,0.000000,0.000000,50.599003,19.763235,14.382698,9.414410,19.368307,6.936359,,36.021167
2026.07.31-05.09.04:900,371,PL_SampleFPS,0.000000,0.000000,0.000000,50.388573,19.845770,14.533447,9.318829,19.325327,7.009489,,36.061030
2026.07.31-05.09.04:939,373,PL_SampleFPS,0.000000,0.000000,0.000000,52.704197,18.973822,11.860386,8.998729,19.318913,6.439851,,36.100032
2026.07.31-05.09.04:979,375,PL_SampleFPS,0.000000,0.000000,0.000000,49.650696,20.140705,14.222969,9.333583,19.678785,7.186538,,36.139665
2026.07.31-05.09.05:018,377,PL_SampleFPS,0.000000,0.000000,0.000000,52.300579,19.120247,11.853971,8.867866,19.111073,7.180123,,36.178744
2026.07.31-05.09.05:057,379,PL_SampleFPS,0.000000,0.000000,0.000000,49.869469,20.052349,14.133162,8.838358,19.350346,6.687464,,36.218096
2026.07.31-05.09.05:098,381,PL_SampleFPS,0.000000,0.000000,0.000000,50.147396,19.941216,14.204366,9.449692,20.070732,6.705426,,36.258666
2026.07.31-05.09.05:137,383,PL_SampleFPS,0.000000,0.000000,0.000000,49.867104,20.053301,14.551409,8.731872,19.243217,6.545055,,36.297701
2026.07.31-05.09.05:176,385,PL_SampleFPS,0.000000,0.000000,0.000000,50.369976,19.853096,14.156255,8.697231,19.451059,6.314762,,36.337394
2026.07.31-05.09.05:215,387,PL_SampleFPS,0.000000,0.000000,0.000000,50.293770,19.883179,14.602086,9.120610,19.025755,7.107635,,36.376312
2026.07.31-05.09.05:255,389,PL_SampleFPS,0.000000,0.000000,0.000000,52.531055,19.036358,12.293387,9.758886,19.284914,7.264158,,36.416042
2026.07.31-05.09.05:295,391,PL_SampleFPS,0.000000,0.000000,0.000000,49.777504,20.089396,14.314701,9.365016,19.958471,6.829874,,36.456208
2026.07.31-05.09.05:335,393,PL_SampleFPS,0.000000,0.000000,0.000000,51.739933,19.327431,11.575567,8.654252,19.343288,6.483472,,36.495789
2026.07.31-05.09.05:374,395,PL_SampleFPS,0.000000,0.000000,0.000000,49.850227,20.060089,14.356398,9.248907,19.234238,6.954963,,36.534938
2026.07.31-05.09.05:414,397,PL_SampleFPS,0.000000,0.000000,0.000000,50.652477,19.742371,14.147916,8.259740,19.959755,6.732368,,36.574880
2026.07.31-05.09.05:454,399,PL_SampleFPS,0.000000,0.000000,0.000000,52.238575,19.142942,11.844991,9.502934,19.422192,7.010130,,36.614661
2026.07.31-05.09.05:493,401,PL_SampleFPS,0.000000,0.000000,0.000000,48.620892,20.567291,16.889616,8.568934,19.381779,6.666295,,36.654322
2026.07.31-05.09.05:533,403,PL_SampleFPS,0.000000,0.000000,0.000000,52.130505,19.182627,11.957891,8.927524,19.250275,6.605996,,36.693875
2026.07.31-05.09.05:572,405,PL_SampleFPS,0.000000,0.000000,0.000000,49.756378,20.097925,15.176213,9.134723,19.089903,6.847835,,36.733240
2026.07.31-05.09.05:611,407,PL_SampleFPS,0.000000,0.000000,0.000000,50.411755,19.836643,14.281985,9.374638,19.102734,6.899154,,36.771824
2026.07.31-05.09.05:651,409,PL_SampleFPS,0.000000,0.000000,0.000000,50.449833,19.821671,14.452621,8.589462,19.241293,6.279480,,36.811819
2026.07.31-05.09.05:690,411,PL_SampleFPS,0.000000,0.000000,0.000000,52.829063,18.928974,12.001513,9.365016,19.043716,6.348761,,36.850514
2026.07.31-05.09.05:729,413,PL_SampleFPS,0.000000,0.000000,0.000000,52.357090,19.099609,11.642282,8.559954,19.644144,6.464869,,36.890137
2026.07.31-05.09.05:768,415,PL_SampleFPS,0.000000,0.000000,0.000000,52.002861,19.229712,11.975211,9.501010,19.227180,7.249403,,36.929385
2026.07.31-05.09.05:807,417,PL_SampleFPS,0.000000,0.000000,0.000000,50.391941,19.844442,14.322399,8.848621,19.306725,6.760593,,36.968292
2026.07.31-05.09.05:848,419,PL_SampleFPS,0.000000,0.000000,0.000000,50.780457,19.692616,13.597523,8.898657,19.751272,6.574563,,37.008675
2026.07.31-05.09.05:887,421,PL_SampleFPS,0.000000,0.000000,0.000000,50.372757,19.852001,13.829099,9.019256,19.278500,6.850401,,37.047734
2026.07.31-05.09.05:927,423,PL_SampleFPS,0.000000,0.000000,0.000000,52.104637,19.192150,11.929667,9.143703,19.457474,7.436717,,37.087595
2026.07.31-05.09.05:967,425,PL_SampleFPS,0.000000,0.000000,0.000000,49.521965,20.193060,13.679633,9.066726,19.504301,7.153181,,37.127716
2026.07.31-05.09.06:006,427,PL_SampleFPS,0.000000,0.000000,0.000000,51.628777,19.369043,11.939288,8.765870,19.116846,6.986395,,37.166783
2026.07.31-05.09.06:046,429,PL_SampleFPS,0.000000,0.000000,0.000000,51.321873,19.484869,11.547342,9.750547,19.858400,7.250045,,37.207047
2026.07.31-05.09.06:086,431,PL_SampleFPS,0.000000,0.000000,0.000000,51.047966,19.589418,11.918761,9.158458,19.383060,7.203858,,37.246508
2026.07.31-05.09.06:125,433,PL_SampleFPS,0.000000,0.000000,0.000000,51.664688,19.355579,12.004720,9.485615,19.511358,6.704784,,37.286123
2026.07.31-05.09.06:165,435,PL_SampleFPS,0.000000,0.000000,0.000000,49.722073,20.111792,14.240289,8.611914,19.769234,6.413551,,37.326161
2026.07.31-05.09.06:204,437,PL_SampleFPS,0.000000,0.000000,0.000000,48.965618,20.422493,16.132023,8.540709,18.987907,6.856816,,37.365227
2026.07.31-05.09.06:244,439,PL_SampleFPS,0.000000,0.000000,0.000000,50.936562,19.632263,13.991394,9.634439,19.420267,6.772781,,37.404700
2026.07.31-05.09.06:283,441,PL_SampleFPS,0.000000,0.000000,0.000000,50.513084,19.796850,14.459677,9.053896,19.352911,6.978056,,37.444155
2026.07.31-05.09.06:322,443,PL_SampleFPS,0.000000,0.000000,0.000000,50.699516,19.724054,14.115841,8.845414,19.090546,6.353251,,37.483482
2026.07.31-05.09.06:362,445,PL_SampleFPS,0.000000,0.000000,0.000000,50.892460,19.649277,14.181914,9.390675,19.312498,6.865155,,37.522569
2026.07.31-05.09.06:400,447,PL_SampleFPS,0.000000,0.000000,0.000000,50.743275,19.707045,14.700874,9.059669,18.848064,6.883758,,37.561419
2026.07.31-05.09.06:440,449,PL_SampleFPS,0.000000,0.000000,0.000000,50.513947,19.796513,15.528388,8.980767,19.257330,6.729160,,37.600651
2026.07.31-05.09.06:479,451,PL_SampleFPS,0.000000,0.000000,0.000000,52.138981,19.179508,11.936081,8.568294,19.196390,6.800365,,37.640045
2026.07.31-05.09.06:518,453,PL_SampleFPS,0.000000,0.000000,0.000000,51.989742,19.234564,12.082980,9.402864,19.403589,7.318042,,37.679474
2026.07.31-05.09.06:558,455,PL_SampleFPS,0.000000,0.000000,0.000000,50.430798,19.829153,14.257609,9.479841,19.261822,6.679125,,37.718721
2026.07.31-05.09.06:597,457,PL_SampleFPS,0.000000,0.000000,0.000000,52.321175,19.112720,11.986116,9.024388,19.136089,6.685540,,37.758034
2026.07.31-05.09.06:636,459,PL_SampleFPS,0.000000,0.000000,0.000000,50.770931,19.696310,13.994601,8.427167,19.224615,6.529659,,37.796586
2026.07.31-05.09.06:675,461,PL_SampleFPS,0.000000,0.000000,0.000000,52.557957,19.026615,12.064378,10.104646,19.102091,7.003716,,37.835817
2026.07.31-05.09.06:714,463,PL_SampleFPS,0.000000,0.000000,0.000000,50.536709,19.787596,13.449982,9.164873,19.315706,6.448832,,37.875188
2026.07.31-05.09.06:753,465,PL_SampleFPS,0.000000,0.000000,0.000000,49.956757,20.017313,15.274361,9.191815,19.223331,7.172425,,37.914465
2026.07.31-05.09.06:792,467,PL_SampleFPS,0.000000,0.000000,0.000000,50.879826,19.654156,14.297381,9.216833,18.677429,6.958170,,37.952747
2026.07.31-05.09.06:831,469,PL_SampleFPS,0.000000,0.000000,0.000000,51.894176,19.269985,14.067730,8.564445,19.152126,6.676559,,37.991748
2026.07.31-05.09.06:870,471,PL_SampleFPS,0.000000,0.000000,0.000000,51.771084,19.315802,13.902227,8.352114,19.342007,6.530942,,38.030882
2026.07.31-05.09.06:909,473,PL_SampleFPS,0.000000,0.000000,0.000000,52.910370,18.899887,12.078490,9.540140,19.150845,7.157671,,38.069738
2026.07.31-05.09.06:949,475,PL_SampleFPS,0.000000,0.000000,0.000000,50.335148,19.866833,14.009356,9.052613,19.358044,6.195446,,38.109520
2026.07.31-05.09.06:987,477,PL_SampleFPS,0.000000,0.000000,0.000000,49.581264,20.168909,16.443785,8.722891,19.009718,6.837571,,38.148075
2026.07.31-05.09.07:026,479,PL_SampleFPS,0.000000,0.000000,0.000000,53.146824,18.815800,12.450551,9.800583,19.259897,6.919681,,38.187458
2026.07.31-05.09.07:066,481,PL_SampleFPS,0.000000,0.000000,0.000000,50.614830,19.757055,14.164594,8.825528,19.702520,7.076844,,38.226792
2026.07.31-05.09.07:105,483,PL_SampleFPS,0.000000,0.000000,0.000000,52.491928,19.050549,11.991890,9.339997,19.483774,7.080052,,38.266251
2026.07.31-05.09.07:145,485,PL_SampleFPS,0.000000,0.000000,0.000000,51.981438,19.237637,12.467229,10.562023,19.508150,7.489960,,38.306143
2026.07.31-05.09.07:185,487,PL_SampleFPS,0.000000,0.000000,0.000000,51.464241,19.430967,11.785333,8.934580,19.460039,6.601505,,38.346217
2026.07.31-05.09.07:225,489,PL_SampleFPS,0.000000,0.000000,0.000000,48.784290,20.498402,14.825963,9.361167,19.475435,6.954321,,38.385973
2026.07.31-05.09.07:265,491,PL_SampleFPS,0.000000,0.000000,0.000000,48.833138,20.477898,15.071651,9.412485,19.739084,6.859382,,38.425937
2026.07.31-05.09.07:305,493,PL_SampleFPS,0.000000,0.000000,0.000000,49.831673,20.067558,14.466091,9.637005,19.484415,6.888890,,38.466076
2026.07.31-05.09.07:345,495,PL_SampleFPS,0.000000,0.000000,0.000000,49.863171,20.054882,14.191536,9.093668,19.497887,7.016545,,38.505528
2026.07.31-05.09.07:385,497,PL_SampleFPS,0.000000,0.000000,0.000000,49.089729,20.370859,14.532164,9.569649,19.356119,7.106353,,38.545855
2026.07.31-05.09.07:424,499,PL_SampleFPS,0.000000,0.000000,0.000000,48.721870,20.524664,16.460463,8.866583,19.151485,6.681691,,38.584795
2026.07.31-05.09.07:464,501,PL_SampleFPS,0.000000,0.000000,0.000000,52.026855,19.220842,11.814840,9.305999,19.568449,6.858099,,38.624589
2026.07.31-05.09.07:503,503,PL_SampleFPS,0.000000,0.000000,0.000000,50.090137,19.964010,14.434659,8.593952,19.479284,6.322460,,38.664407
2026.07.31-05.09.07:543,505,PL_SampleFPS,0.000000,0.000000,0.000000,49.632420,20.148121,15.506577,8.690817,19.502377,6.959453,,38.703927
2026.07.31-05.09.07:583,507,PL_SampleFPS,0.000000,0.000000,0.000000,52.486534,19.052505,12.007927,9.599157,19.852627,6.672710,,38.743921
2026.07.31-05.09.07:622,509,PL_SampleFPS,0.000000,0.000000,0.000000,49.981548,20.007383,14.537937,9.551687,19.248991,7.093523,,38.783356
2026.07.31-05.09.07:662,511,PL_SampleFPS,0.000000,0.000000,0.000000,50.692451,19.726803,13.765592,8.636291,19.341364,6.695162,,38.822580
2026.07.31-05.09.07:702,513,PL_SampleFPS,0.000000,0.000000,0.000000,52.251278,19.138288,11.959174,8.979485,19.597958,6.530301,,38.862541
2026.07.31-05.09.07:742,515,PL_SampleFPS,0.000000,0.000000,0.000000,49.651043,20.140564,14.518051,8.377772,19.674295,6.697086,,38.902478
2026.07.31-05.09.07:782,517,PL_SampleFPS,0.000000,0.000000,0.000000,49.750294,20.100384,14.128671,9.211060,19.902021,7.003716,,38.942760
2026.07.31-05.09.07:822,519,PL_SampleFPS,0.000000,0.000000,0.000000,51.659496,19.357525,12.071434,9.269435,19.649277,7.187180,,38.982660
2026.07.31-05.09.07:862,521,PL_SampleFPS,0.000000,0.000000,0.000000,49.147152,20.347059,14.301871,8.706212,19.667238,6.425097,,39.022970
2026.07.31-05.09.07:902,523,PL_SampleFPS,0.000000,0.000000,0.000000,50.374886,19.851162,12.295953,9.802507,19.609505,7.513053,,39.063387
2026.07.31-05.09.07:943,525,PL_SampleFPS,0.000000,0.000000,0.000000,48.618160,20.568445,14.886905,10.140569,19.901381,7.145483,,39.104178
2026.07.31-05.09.07:983,527,PL_SampleFPS,0.000000,0.000000,0.000000,49.248943,20.305004,14.461601,8.649761,19.945002,6.557884,,39.144117
2026.07.31-05.09.08:023,529,PL_SampleFPS,0.000000,0.000000,0.000000,50.877190,19.655174,12.334442,9.886541,19.610788,7.740780,,39.184106
2026.07.31-05.09.08:064,531,PL_SampleFPS,0.000000,0.000000,0.000000,50.770748,19.696381,12.066302,9.343205,19.631956,7.092882,,39.224490
2026.07.31-05.09.08:104,533,PL_SampleFPS,0.000000,0.000000,0.000000,48.050404,20.811480,14.364096,9.087894,19.714067,6.937643,,39.265005
2026.07.31-05.09.08:144,535,PL_SampleFPS,0.000000,0.000000,0.000000,50.003357,19.998657,12.272218,9.517047,19.685200,6.967151,,39.305138
2026.07.31-05.09.08:185,537,PL_SampleFPS,0.000000,0.000000,0.000000,50.372875,19.851954,11.893743,10.265017,19.474152,6.811270,,39.345605
2026.07.31-05.09.08:224,539,PL_SampleFPS,0.000000,0.000000,0.000000,51.685589,19.347754,12.737935,10.091816,19.572298,6.947265,,39.384979
2026.07.31-05.09.08:264,541,PL_SampleFPS,0.000000,0.000000,0.000000,49.569382,20.173744,14.608500,9.501010,19.719198,6.975490,,39.424885
2026.07.31-05.09.08:305,543,PL_SampleFPS,0.000000,0.000000,0.000000,51.183617,19.537502,12.737293,9.891673,19.871229,7.708064,,39.465570
2026.07.31-05.09.08:345,545,PL_SampleFPS,0.000000,0.000000,0.000000,48.668800,20.547045,16.488047,9.071217,19.719839,6.850401,,39.505531
2026.07.31-05.09.08:384,547,PL_SampleFPS,0.000000,0.000000,0.000000,50.453159,19.820364,12.217051,9.411202,19.545357,6.465511,,39.545472
2026.07.31-05.09.08:425,549,PL_SampleFPS,0.000000,0.000000,0.000000,51.655605,19.358984,12.372290,10.041139,19.737801,6.824100,,39.585907
2026.07.31-05.09.08:465,551,PL_SampleFPS,0.000000,0.000000,0.000000,50.419567,19.833570,12.258747,9.560668,20.199669,6.944057,,39.626475
2026.07.31-05.09.08:506,553,PL_SampleFPS,0.000000,0.000000,0.000000,47.034111,21.261166,17.424612,9.121893,19.769234,6.835005,,39.666923
2026.07.31-05.09.08:547,555,PL_SampleFPS,0.000000,0.000000,0.000000,50.632168,19.750290,12.464022,10.458745,19.870588,6.718897,,39.707485
2026.07.31-05.09.08:586,557,PL_SampleFPS,0.000000,0.000000,0.000000,46.968277,21.290966,17.030743,8.812057,19.735235,6.987037,,39.747447
2026.07.31-05.09.08:626,559,PL_SampleFPS,0.000000,0.000000,0.000000,50.902626,19.645351,12.324820,9.666512,19.596676,6.682332,,39.787322
2026.07.31-05.09.08:667,561,PL_SampleFPS,0.000000,0.000000,0.000000,50.436481,19.826918,11.945704,9.695379,19.735878,6.881834,,39.827720
2026.07.31-05.09.08:706,563,PL_SampleFPS,0.000000,0.000000,0.000000,48.285728,20.710052,15.475144,8.808849,19.349705,7.503431,,39.867215
2026.07.31-05.09.08:746,565,PL_SampleFPS,0.000000,0.000000,0.000000,50.897961,19.647152,12.304934,9.409278,19.531244,7.409133,,39.906820
2026.07.31-05.09.08:785,567,PL_SampleFPS,0.000000,0.000000,0.000000,50.638916,19.747658,12.353045,9.681909,19.241936,7.542562,,39.946312
2026.07.31-05.09.08:825,569,PL_SampleFPS,0.000000,0.000000,0.000000,50.969994,19.619387,11.678846,9.971859,19.441437,6.955604,,39.985883
2026.07.31-05.09.08:865,571,PL_SampleFPS,0.000000,0.000000,0.000000,46.721947,21.403217,18.139866,9.982764,19.401665,7.867152,,40.025849
2026.07.31-05.09.08:904,573,PL_SampleFPS,0.000000,0.000000,0.000000,51.112698,19.564610,12.213202,10.651832,19.458115,7.409133,,40.065220
2026.07.31-05.09.08:944,575,PL_SampleFPS,0.000000,0.000000,0.000000,51.731701,19.330507,12.281199,10.372145,19.549847,7.076203,,40.105056
2026.07.31-05.09.08:984,577,PL_SampleFPS,0.000000,0.000000,0.000000,50.484238,19.808163,12.354328,9.756962,19.795534,7.247479,,40.145121
2026.07.31-05.09.09:024,579,PL_SampleFPS,0.000000,0.000000,0.000000,50.517368,19.795172,12.478776,9.644061,19.894323,6.656673,,40.185001
2026.07.31-05.09.09:064,581,PL_SampleFPS,0.000000,0.000000,0.000000,50.138550,19.944733,12.503152,10.327241,19.891115,7.382191,,40.225354
2026.07.31-05.09.09:105,583,PL_SampleFPS,0.000000,0.000000,0.000000,49.725616,20.110359,12.097734,9.520896,19.833382,6.809346,,40.266114
2026.07.31-05.09.09:146,585,PL_SampleFPS,0.000000,0.000000,0.000000,49.819958,20.072277,12.751407,10.541496,19.979000,7.624671,,40.306845
2026.07.31-05.09.09:186,587,PL_SampleFPS,0.000000,0.000000,0.000000,49.331921,20.270851,11.955325,9.195664,19.771801,6.769574,,40.347290
2026.07.31-05.09.09:227,589,PL_SampleFPS,0.000000,0.000000,0.000000,50.034412,19.986244,12.561527,9.765301,19.872513,7.032582,,40.387523
2026.07.31-05.09.09:268,591,PL_SampleFPS,0.000000,0.000000,0.000000,50.224079,19.910769,12.600657,10.493384,20.143860,7.527166,,40.428708
2026.07.31-05.09.09:308,593,PL_SampleFPS,0.000000,0.000000,0.000000,49.651108,20.140537,12.111847,9.755679,19.868664,7.454678,,40.468985
2026.07.31-05.09.09:350,595,PL_SampleFPS,0.000000,0.000000,0.000000,47.835659,20.904907,14.500731,9.412485,20.437660,7.276346,,40.510588
2026.07.31-05.09.09:390,597,PL_SampleFPS,0.000000,0.000000,0.000000,49.814716,20.074389,12.487115,9.425957,19.904587,7.162162,,40.551051
2026.07.31-05.09.09:431,599,PL_SampleFPS,0.000000,0.000000,0.000000,50.070766,19.971733,12.550622,9.356676,20.048279,7.396945,,40.591790
