log_time,frame,PersistentLevel,X,Y,Z,FPS,FPSMs,GameThread,RenderThread,GPUFrame,RHIThreadTime,ActorName,ElapsedTime
2026.07.31-05.08.47:353,646,PL_Level1,0.0,0.0,0.0,55.49004,18.021252,7.845046,5.263536,10.881307,3.05754,,3.35332
2026.07.31-05.08.47:371,648,PL_Level1,0.0,0.0,0.0,55.756051,17.935273,7.569163,5.216723,9.339725,2.360398,,3.371255
2026.07.31-05.08.47:388,650,PL_Level1,0.0,0.0,0.0,56.461715,17.711116,7.83004,5.449331,10.664597,2.739031,,3.388967
2026.07.31-05.08.47:407,652,PL_Level1,0.0,0.0,0.0,55.133116,18.137919,7.926693,5.617001,10.713571,2.244834,,3.407104
2026.07.31-05.08.47:425,654,PL_Level1,0.0,0.0,0.0,54.550445,18.331656,7.701289,6.131935,10.083342,3.048464,,3.425436
2026.07.31-05.08.47:443,656,PL_Level1,0.0,0.0,0.0,55.819623,17.914847,6.541927,5.946096,9.518015,2.404413,,3.443351
2026.07.31-05.08.47:461,658,PL_Level1,0.0,0.0,0.0,56.012937,17.853018,7.228768,5.933497,11.296765,1.883811,,3.461204
2026.07.31-05.08.47:478,660,PL_Level1,0.0,0.0,0.0,56.47166,17.707997,6.799566,5.92186,9.231037,3.484534,,3.478912
2026.07.31-05.08.47:497,662,PL_Level1,0.0,0.0,0.0,52.595714,19.012956,8.338656,6.426057,10.710563,3.505806,,3.497925
2026.07.31-05.08.47:516,664,PL_Level1,0.0,0.0,0.0,54.918567,18.208778,7.961294,5.563358,10.805449,2.373909,,3.516134
2026.07.31-05.08.47:534,666,PL_Level1,0.0,0.0,0.0,53.627753,18.647061,7.112059,5.771577,12.041703,2.106418,,3.534781
2026.07.31-05.08.47:552,668,PL_Level1,0.0,0.0,0.0,56.101552,17.824819,7.435979,5.752472,10.706414,3.093009,,3.552606
2026.07.31-05.08.47:570,670,PL_Level1,0.0,0.0,0.0,56.386805,17.734646,6.807062,4.786594,9.678359,2.16482,,3.57034
2026.07.31-05.08.47:588,672,PL_Level1,0.0,0.0,0.0,54.924073,18.206953,7.607212,5.208028,9.269147,2.923043,,3.588547
2026.07.31-05.08.47:606,674,PL_Level1,0.0,0.0,0.0,54.283031,18.421963,7.578558,6.286777,10.088889,3.277413,,3.606969
2026.07.31-05.08.47:624,676,PL_Level1,0.0,0.0,0.0,56.315884,17.756979,7.122232,5.367513,9.65834,2.25944,,3.624726
2026.07.31-05.08.47:642,678,PL_Level1,0.0,0.0,0.0,55.266318,18.094203,7.922377,4.617256,11.27019,2.324448,,3.64282
2026.07.31-05.08.47:660,680,PL_Level1,0.0,0.0,0.0,57.653832,17.344901,6.497487,5.039665,9.652224,1.841357,,3.660165
2026.07.31-05.08.47:677,682,PL_Level1,0.0,0.0,0.0,58.223692,17.175139,7.380959,4.569942,8.841199,2.266858,,3.67734
2026.07.31-05.08.47:694,684,PL_Level1,0.0,0.0,0.0,57.117605,17.507737,7.33488,5.000712,11.038569,2.796775,,3.694848
2026.07.31-05.08.47:712,686,PL_Level1,0.0,0.0,0.0,56.019916,17.850794,6.749863,5.435524,8.97374,2.063189,,3.712699
2026.07.31-05.08.47:729,688,PL_Level1,0.0,0.0,0.0,58.465764,17.104027,6.707662,5.139993,8.559734,3.340558,,3.729803
2026.07.31-05.08.47:747,690,PL_Level1,0.0,0.0,0.0,56.147,17.810391,6.356554,5.326142,10.173526,3.06769,,3.747613
2026.07.31-05.08.47:765,692,PL_Level1,0.0,0.0,0.0,55.127654,18.139716,7.432888,4.568195,9.258204,2.183842,,3.765753
2026.07.31-05.08.47:783,694,PL_Level1,0.0,0.0,0.0,54.895931,18.216286,7.993108,5.364887,9.592064,2.788215,,3.783969
2026.07.31-05.08.47:802,696,PL_Level1,0.0,0.0,0.0,54.918118,18.208927,6.587659,4.604972,11.79561,2.533665,,3.802178
2026.07.31-05.08.47:820,698,PL_Level1,0.0,0.0,0.0,56.030136,17.847538,6.482223,5.184461,11.184245,2.46716,,3.820026
2026.07.31-05.08.47:837,700,PL_Level1,0.0,0.0,0.0,56.802491,17.604862,6.99717,5.54025,10.820047,2.746338,,3.837631
2026.07.31-05.08.47:856,702,PL_Level1,0.0,0.0,0.0,54.055103,18.499641,6.99514,4.857829,11.111235,2.050039,,3.85613
2026.07.31-05.08.47:874,704,PL_Level1,0.0,0.0,0.0,55.576191,17.993317,6.795948,6.147907,9.125712,2.186752,,3.874124
2026.07.31-05.08.47:891,706,PL_Level1,0.0,0.0,0.0,56.642317,17.654645,7.306675,5.526807,11.040973,2.02972,,3.891778
2026.07.31-05.08.47:909,708,PL_Level1,0.0,0.0,0.0,57.363613,17.432654,6.816614,4.737496,9.948436,2.046557,,3.909211
2026.07.31-05.08.47:926,710,PL_Level1,0.0,0.0,0.0,56.436049,17.719171,7.698355,5.128083,9.120908,2.932908,,3.92693
2026.07.31-05.08.47:944,712,PL_Level1,0.0,0.0,0.0,56.920033,17.568507,6.902501,4.562378,9.576815,3.506964,,3.944499
2026.07.31-05.08.47:962,714,PL_Level1,0.0,0.0,0.0,54.775354,18.256386,7.513006,4.604376,10.502811,3.014323,,3.962755
2026.07.31-05.08.47:980,716,PL_Level1,0.0,0.0,0.0,55.346803,18.067891,7.042668,6.171741,9.07106,3.585977,,3.980823
2026.07.31-05.08.47:998,718,PL_Level1,0.0,0.0,0.0,56.705965,17.634829,6.623683,5.599383,9.485121,2.781026,,3.998458
2026.07.31-05.08.48:015,720,PL_Level1,0.0,0.0,0.0,57.647235,17.346886,6.889024,5.689165,9.547527,2.226141,,4.015805
2026.07.31-05.08.48:033,722,PL_Level1,0.0,0.0,0.0,57.313839,17.447793,7.363807,5.447503,9.937717,3.266759,,4.033252
2026.07.31-05.08.48:051,724,PL_Level1,0.0,0.0,0.0,55.780393,17.927446,7.98275,6.107461,8.969052,1.913201,,4.05118
2026.07.31-05.08.48:068,726,PL_Level1,0.0,0.0,0.0,56.786748,17.609742,6.237664,5.980126,10.298466,1.941347,,4.06879
2026.07.31-05.08.48:085,728,PL_Level1,0.0,0.0,0.0,59.498472,16.807154,6.776354,4.299537,8.901826,3.273402,,4.085597
2026.07.31-05.08.48:102,730,PL_Level1,0.0,0.0,0.0,58.137331,17.200652,7.114131,4.626064,10.141291,2.838426,,4.102797
2026.07.31-05.08.48:120,732,PL_Level1,0.0,0.0,0.0,57.168423,17.492174,6.272205,5.065366,9.373576,3.374174,,4.12029
2026.07.31-05.08.48:138,734,PL_Level1,0.0,0.0,0.0,55.965738,17.868075,7.735395,5.07648,10.013408,2.02425,,4.138158
2026.07.31-05.08.48:155,736,PL_Level1,0.0,0.0,0.0,56.527642,17.69046,6.679833,5.352377,10.500076,3.128135,,4.155848
2026.07.31-05.08.48:173,738,PL_Level1,0.0,0.0,0.0,57.701666,17.330522,7.581951,4.794544,10.372073,2.139991,,4.173179
2026.07.31-05.08.48:190,740,PL_Level1,0.0,0.0,0.0,58.200601,17.181953,6.96317,5.665679,8.669831,2.308145,,4.190361
2026.07.31-05.08.48:207,742,PL_Level1,0.0,0.0,0.0,58.730683,17.026875,6.218349,4.269478,9.880035,3.233389,,4.207387
2026.07.31-05.08.48:224,744,PL_Level1,0.0,0.0,0.0,58.560673,17.076307,7.239024,5.620689,10.629937,2.409903,,4.224464
2026.07.31-05.08.48:241,746,PL_Level1,0.0,0.0,0.0,57.520334,17.385156,6.358149,5.030169,9.230883,2.904254,,4.241849
2026.07.31-05.08.48:259,748,PL_Level1,0.0,0.0,0.0,57.406604,17.419599,7.35173,4.363845,10.099854,3.287559,,4.259268
2026.07.31-05.08.48:275,750,PL_Level1,0.0,0.0,0.0,61.341833,16.302089,7.023263,5.456414,9.245602,3.049915,,4.275571
2026.07.31-05.08.48:292,752,PL_Level1,0.0,0.0,0.0,57.535193,17.380666,7.083541,5.121656,10.906198,1.753548,,4.292951
2026.07.31-05.08.48:310,754,PL_Level1,0.0,0.0,0.0,56.531277,17.689323,6.670807,5.704323,10.008875,2.048804,,4.310641
2026.07.31-05.08.48:328,756,PL_Level1,0.0,0.0,0.0,56.110026,17.822127,7.017173,6.021114,11.43425,3.419392,,4.328463
2026.07.31-05.08.48:345,758,PL_Level1,0.0,0.0,0.0,58.137859,17.200496,6.928395,4.359144,10.283562,2.687433,,4.345663
2026.07.31-05.08.48:362,760,PL_Level1,0.0,0.0,0.0,60.177366,16.617544,6.922505,4.590035,9.708093,2.459729,,4.362281
2026.07.31-05.08.48:379,762,PL_Level1,0.0,0.0,0.0,58.003362,17.24038,7.127045,4.515069,9.375111,1.836545,,4.379521
2026.07.31-05.08.48:395,764,PL_Level1,0.0,0.0,0.0,61.183531,16.344268,6.374958,4.246257,9.6346,1.675373,,4.395865
2026.07.31-05.08.48:412,766,PL_Level1,0.0,0.0,0.0,59.056333,16.932985,7.210347,5.834499,8.799852,3.307714,,4.412798
2026.07.31-05.08.48:429,768,PL_Level1,0.0,0.0,0.0,60.831547,16.438839,7.021713,5.433972,9.245805,2.42284,,4.429237
2026.07.31-05.08.48:446,770,PL_Level1,0.0,0.0,0.0,58.130478,17.20268,7.218814,4.928095,9.335278,3.073116,,4.44644
2026.07.31-05.08.48:463,772,PL_Level1,0.0,0.0,0.0,58.253418,17.166375,6.475422,5.471427,10.30912,2.0943,,4.463606
2026.07.31-05.08.48:480,774,PL_Level1,0.0,0.0,0.0,59.602765,16.777745,6.659752,5.737058,10.311592,2.075528,,4.480384
2026.07.31-05.08.48:496,776,PL_Level1,0.0,0.0,0.0,60.289191,16.586721,6.523154,4.512937,10.603797,2.587952,,4.496971
2026.07.31-05.08.48:513,778,PL_Level1,0.0,0.0,0.0,59.395733,16.836226,7.267849,4.232881,8.979014,3.15852,,4.513807
2026.07.31-05.08.48:530,780,PL_Level1,0.0,0.0,0.0,60.201261,16.610948,7.156295,5.521659,10.509956,2.140453,,4.530418
2026.07.31-05.08.48:546,782,PL_Level1,0.0,0.0,0.0,60.743209,16.462746,7.187768,5.305446,10.320375,2.18757,,4.546881
2026.07.31-05.08.48:564,784,PL_Level1,0.0,0.0,0.0,57.827101,17.29293,6.452296,4.600364,10.88356,2.681491,,4.564174
2026.07.31-05.08.48:580,786,PL_Level1,0.0,0.0,0.0,59.543235,16.794519,7.135075,5.020966,10.26265,1.746639,,4.580968
2026.07.31-05.08.48:597,788,PL_Level1,0.0,0.0,0.0,59.372739,16.842747,7.360953,4.480901,9.097748,2.322214,,4.597811
2026.07.31-05.08.48:614,790,PL_Level1,0.0,0.0,0.0,59.540982,16.795155,6.157928,5.210888,10.609177,2.613801,,4.614606
2026.07.31-05.08.48:631,792,PL_Level1,0.0,0.0,0.0,60.951106,16.406593,5.807831,5.16409,9.678779,1.648578,,4.631013
2026.07.31-05.08.48:647,794,PL_Level1,0.0,0.0,0.0,59.677391,16.756765,6.041666,4.652822,10.239921,2.744764,,4.647769
2026.07.31-05.08.48:665,796,PL_Level1,0.0,0.0,0.0,57.519848,17.385303,7.138757,5.703835,9.227921,1.827128,,4.665155
2026.07.31-05.08.48:681,798,PL_Level1,0.0,0.0,0.0,60.264622,16.593483,6.50738,4.934232,8.68854,2.854011,,4.681748
2026.07.31-05.08.48:698,800,PL_Level1,0.0,0.0,0.0,59.113713,16.916549,6.250752,5.424051,9.16078,3.047818,,4.698665
2026.07.31-05.08.48:714,802,PL_Level1,0.0,0.0,0.0,61.544674,16.24836,6.545333,5.101678,9.37052,2.98774,,4.714913
2026.07.31-05.08.48:731,804,PL_Level1,0.0,0.0,0.0,62.097451,16.103721,6.901286,4.75182,9.058242,2.694777,,4.731017
2026.07.31-05.08.48:748,806,PL_Level1,0.0,0.0,0.0,57.71421,17.326755,7.547219,4.838873,10.970283,2.705695,,4.748343
2026.07.31-05.08.48:771,808,PL_Level1,0.0,0.0,0.0,44.073496,22.689373,9.646889,6.135897,11.388994,2.966775,,4.771033
2026.07.31-05.08.48:787,810,PL_Level1,0.0,0.0,0.0,61.67785,16.213276,7.110351,5.262739,8.301315,2.309766,,4.787246
2026.07.31-05.08.48:804,812,PL_Level1,0.0,0.0,0.0,59.118159,16.915276,6.942343,5.314684,9.283298,1.838785,,4.804161
2026.07.31-05.08.48:820,814,PL_Level1,0.0,0.0,0.0,62.48775,16.003137,6.940678,4.450379,8.404205,2.731898,,4.820165
2026.07.31-05.08.48:836,816,PL_Level1,0.0,0.0,0.0,62.968575,15.880937,6.22086,5.506079,8.909406,1.627295,,4.836045
2026.07.31-05.08.48:852,818,PL_Level1,0.0,0.0,0.0,61.230921,16.331618,7.108302,5.406319,9.923727,2.308371,,4.852377
2026.07.31-05.08.48:868,820,PL_Level1,0.0,0.0,0.0,60.390875,16.558793,7.278936,4.349667,10.746867,2.494103,,4.868936
2026.07.31-05.08.48:886,822,PL_Level1,0.0,0.0,0.0,58.162095,17.193328,7.197829,4.577833,9.117815,2.837053,,4.886129
2026.07.31-05.08.48:902,824,PL_Level1,0.0,0.0,0.0,62.923546,15.892302,6.247338,4.837693,8.580193,2.134652,,4.902022
2026.07.31-05.08.48:917,826,PL_Level1,0.0,0.0,0.0,64.779185,15.437057,5.837792,4.017308,9.498588,2.22724,,4.917459
2026.07.31-05.08.48:932,828,PL_Level1,0.0,0.0,0.0,64.539994,15.494268,5.926836,5.367738,8.379416,2.459523,,4.932953
2026.07.31-05.08.48:949,830,PL_Level1,0.0,0.0,0.0,61.623416,16.227598,5.89444,5.092258,9.826825,3.120851,,4.94918
2026.07.31-05.08.48:965,832,PL_Level1,0.0,0.0,0.0,60.344399,16.571546,5.878196,4.252547,9.736171,2.770716,,4.965752
2026.07.31-05.08.48:981,834,PL_Level1,0.0,0.0,0.0,63.305521,15.796411,6.183375,4.649651,9.923844,1.981556,,4.981548
2026.07.31-05.08.48:997,836,PL_Level1,0.0,0.0,0.0,61.922547,16.149206,5.721129,4.395763,8.155358,2.983184,,4.997698
2026.07.31-05.08.49:013,838,PL_Level1,0.0,0.0,0.0,62.891869,15.900307,6.965269,4.754908,10.286895,1.677585,,5.013598
2026.07.31-05.08.49:029,840,PL_Level1,0.0,0.0,0.0,62.688636,15.951855,6.619953,4.382015,10.283165,2.029553,,5.02955
2026.07.31-05.08.49:045,842,PL_Level1,0.0,0.0,0.0,62.431829,16.017471,6.957456,5.336695,8.062525,1.774979,,5.045567
2026.07.31-05.08.49:061,844,PL_Level1,0.0,0.0,0.0,63.890852,15.651693,6.17368,5.041566,8.998572,2.26486,,5.061219
2026.07.31-05.08.49:076,846,PL_Level1,0.0,0.0,0.0,64.000249,15.624939,5.818654,5.322758,8.753308,2.557689,,5.076844
2026.07.31-05.08.49:093,848,PL_Level1,0.0,0.0,0.0,61.669254,16.215536,6.14614,4.374883,8.725977,2.482591,,5.093059
2026.07.31-05.08.49:109,850,PL_Level1,0.0,0.0,0.0,61.117998,16.361792,7.125124,4.721019,10.580744,2.96355,,5.109421
2026.07.31-05.08.49:126,852,PL_Level1,0.0,0.0,0.0,58.801185,17.00646,6.159558,5.621428,8.94863,2.665742,,5.126428
2026.07.31-05.08.49:142,854,PL_Level2,0.0,0.0,0.0,62.07559,16.109392,6.763151,4.629592,8.691551,1.985751,,5.142537
2026.07.31-05.08.49:158,856,PL_Level2,0.0,0.0,0.0,60.997571,16.394095,6.107932,4.720005,8.217269,2.518825,,5.158931
2026.07.31-05.08.49:186,858,PL_Level2,0.0,0.0,0.0,36.904795,27.09675,10.440838,9.446031,15.906699,4.702613,,5.186028
2026.07.31-05.08.49:202,860,PL_Level2,0.0,0.0,0.0,62.212367,16.073974,5.630788,5.257577,10.112456,2.415843,,5.202102
2026.07.31-05.08.49:218,862,PL_Level2,0.0,0.0,0.0,62.410857,16.022853,6.375636,5.384989,9.50615,2.310447,,5.218125
2026.07.31-05.08.49:233,864,PL_Level2,0.0,0.0,0.0,64.003437,15.624161,5.668997,4.541901,9.339203,2.389086,,5.233749
2026.07.31-05.08.49:249,866,PL_Level2,0.0,0.0,0.0,63.412491,15.769764,6.875061,4.866421,8.04176,2.441251,,5.249519
2026.07.31-05.08.49:265,868,PL_Level2,0.0,0.0,0.0,62.67031,15.956519,5.740721,4.708056,9.689135,2.091193,,5.265475
2026.07.31-05.08.49:280,870,PL_Level2,0.0,0.0,0.0,65.401317,15.290212,5.734393,4.511061,8.583171,2.835151,,5.280765
2026.07.31-05.08.49:296,872,PL_Level2,0.0,0.0,0.0,64.002816,15.624313,5.491631,4.105599,8.922371,1.886922,,5.29639
2026.07.31-05.08.49:312,874,PL_Level2,0.0,0.0,0.0,62.29328,16.053096,7.212459,5.365158,9.435245,1.658015,,5.312443
2026.07.31-05.08.49:328,876,PL_Level2,0.0,0.0,0.0,62.379222,16.030979,6.63913,4.633823,10.360896,2.791783,,5.328474
2026.07.31-05.08.49:344,878,PL_Level2,0.0,0.0,0.0,64.135242,15.592051,6.460686,4.805196,9.545882,2.872545,,5.344066
2026.07.31-05.08.49:359,880,PL_Level2,0.0,0.0,0.0,63.271042,15.805019,6.351817,5.305858,9.523931,2.596348,,5.359871
2026.07.31-05.08.49:376,882,PL_Level2,0.0,0.0,0.0,61.296656,16.314104,7.126091,5.340385,9.213944,2.396452,,5.376185
2026.07.31-05.08.49:391,884,PL_Level2,0.0,0.0,0.0,64.3296,15.544944,5.66487,4.194396,7.852802,3.070446,,5.39173
2026.07.31-05.08.49:407,886,PL_Level2,0.0,0.0,0.0,64.880022,15.413065,6.616601,4.806582,8.95195,2.112762,,5.407143
2026.07.31-05.08.49:422,888,PL_Level2,0.0,0.0,0.0,64.770404,15.43915,6.649833,4.625154,9.250092,2.170587,,5.422582
2026.07.31-05.08.49:437,890,PL_Level2,0.0,0.0,0.0,65.314092,15.310632,5.414036,4.225967,9.272554,2.436094,,5.437893
2026.07.31-05.08.49:453,892,PL_Level2,0.0,0.0,0.0,66.102914,15.127926,5.495487,3.843791,8.94336,2.163939,,5.453021
2026.07.31-05.08.49:468,894,PL_Level2,0.0,0.0,0.0,65.590704,15.246063,6.170309,4.7717,8.309944,2.371218,,5.468267
2026.07.31-05.08.49:484,896,PL_Level2,0.0,0.0,0.0,63.50091,15.747806,5.653764,5.165052,8.396017,3.096906,,5.484015
2026.07.31-05.08.49:499,898,PL_Level2,0.0,0.0,0.0,62.668933,15.95687,6.035472,5.491905,8.194078,1.974661,,5.499971
2026.07.31-05.08.49:516,900,PL_Level2,0.0,0.0,0.0,60.226342,16.60403,6.481671,4.740424,10.05249,1.907077,,5.516575
2026.07.31-05.08.49:532,902,PL_Level2,0.0,0.0,0.0,62.973735,15.879636,5.807528,4.603851,10.252177,2.260548,,5.532455
2026.07.31-05.08.49:548,904,PL_Level2,0.0,0.0,0.0,63.720352,15.693573,6.597808,4.179207,9.082708,2.360311,,5.548149
2026.07.31-05.08.49:564,906,PL_Level2,0.0,0.0,0.0,62.988729,15.875856,6.342502,5.532126,9.541031,2.719846,,5.564025
2026.07.31-05.08.49:580,908,PL_Level2,0.0,0.0,0.0,60.070367,16.647143,6.891612,5.576105,10.053049,3.254805,,5.580672
2026.07.31-05.08.49:596,910,PL_Level2,0.0,0.0,0.0,62.449627,16.012906,6.364008,5.536628,8.394227,2.704052,,5.596685
2026.07.31-05.08.49:612,912,PL_Level2,0.0,0.0,0.0,63.821993,15.66858,6.130307,4.693284,8.285078,3.113621,,5.612353
2026.07.31-05.08.49:628,914,PL_Level2,0.0,0.0,0.0,61.28715,16.316634,6.514235,4.421451,8.66783,2.033605,,5.62867
2026.07.31-05.08.49:644,916,PL_Level2,0.0,0.0,0.0,63.044195,15.861889,6.978461,4.874651,10.150439,1.917528,,5.644532
2026.07.31-05.08.49:660,918,PL_Level2,0.0,0.0,0.0,63.410363,15.770293,6.144167,4.529373,7.922002,2.060444,,5.660302
2026.07.31-05.08.49:675,920,PL_Level2,0.0,0.0,0.0,64.404786,15.526796,6.431607,4.421821,9.023791,2.774831,,5.675829
2026.07.31-05.08.49:691,922,PL_Level2,0.0,0.0,0.0,65.259325,15.323481,6.641139,3.957081,8.528691,1.818154,,5.691152
2026.07.31-05.08.49:707,924,PL_Level2,0.0,0.0,0.0,62.083954,16.107222,6.637927,4.144628,9.646656,1.92673,,5.707259
2026.07.31-05.08.49:723,926,PL_Level2,0.0,0.0,0.0,62.884323,15.902215,5.925268,4.577927,8.477054,2.244972,,5.723162
2026.07.31-05.08.49:739,928,PL_Level2,0.0,0.0,0.0,62.88703,15.90153,5.75947,5.44818,10.243378,2.095097,,5.739063
2026.07.31-05.08.49:754,930,PL_Level2,0.0,0.0,0.0,63.492,15.750016,6.443138,5.076267,8.657505,2.593206,,5.754813
2026.07.31-05.08.49:770,932,PL_Level2,0.0,0.0,0.0,63.275356,15.803941,6.680951,5.152968,10.096964,2.987209,,5.770617
2026.07.31-05.08.49:793,934,PL_Level2,0.0,0.0,0.0,44.11889,22.666028,9.675532,6.197551,13.336239,2.580891,,5.793283
2026.07.31-05.08.49:810,936,PL_Level2,0.0,0.0,0.0,58.868459,16.987025,7.124022,5.494504,9.549582,2.627477,,5.81027
2026.07.31-05.08.49:826,938,PL_Level2,0.0,0.0,0.0,62.937341,15.888819,5.566575,4.617798,9.693495,1.72934,,5.826159
2026.07.31-05.08.49:842,940,PL_Level2,0.0,0.0,0.0,62.984262,15.876982,6.785569,4.06354,9.255641,1.939363,,5.842036
2026.07.31-05.08.49:858,942,PL_Level2,0.0,0.0,0.0,61.841105,16.170474,6.63737,4.681051,8.421379,2.116879,,5.858206
2026.07.31-05.08.49:875,944,PL_Level2,0.0,0.0,0.0,58.736741,17.025119,7.641182,4.479741,10.311661,2.688442,,5.875232
2026.07.31-05.08.49:891,946,PL_Level2,0.0,0.0,0.0,61.97811,16.134729,6.880796,5.411103,9.469861,2.508755,,5.891366
2026.07.31-05.08.49:907,948,PL_Level2,0.0,0.0,0.0,60.938694,16.409935,6.449444,5.481401,9.597297,2.696261,,5.907776
2026.07.31-05.08.49:923,950,PL_Level2,0.0,0.0,0.0,64.454522,15.514815,6.47922,4.324707,9.475237,2.822,,5.923291
2026.07.31-05.08.49:939,952,PL_Level2,0.0,0.0,0.0,62.431743,16.017493,6.592697,4.984519,9.578814,1.901645,,5.939309
2026.07.31-05.08.49:955,954,PL_Level2,0.0,0.0,0.0,60.605002,16.500288,6.33181,4.725286,9.15661,2.876631,,5.955809
2026.07.31-05.08.49:972,956,PL_Level2,0.0,0.0,0.0,58.646938,17.051189,6.877647,4.525771,9.340186,2.842469,,5.97286
2026.07.31-05.08.49:988,958,PL_Level2,0.0,0.0,0.0,62.537803,15.990328,5.923427,5.036006,8.596765,1.726493,,5.98885
2026.07.31-05.08.50:004,960,PL_Level2,0.0,0.0,0.0,62.620415,15.969233,5.72949,5.20614,9.362311,2.147375,,6.00482
2026.07.31-05.08.50:021,962,PL_Level2,0.0,0.0,0.0,61.175231,16.346485,6.919507,5.353021,8.908559,1.679927,,6.021166
2026.07.31-05.08.50:037,964,PL_Level2,0.0,0.0,0.0,62.325552,16.044784,6.232,4.250617,8.312205,1.749177,,6.037211
2026.07.31-05.08.50:053,966,PL_Level2,0.0,0.0,0.0,60.817263,16.4427,6.997542,4.953492,10.151799,2.110892,,6.053654
2026.07.31-05.08.50:069,968,PL_Level2,0.0,0.0,0.0,62.85866,15.908707,6.344929,4.015198,8.453407,1.977637,,6.069562
2026.07.31-05.08.50:085,970,PL_Level2,0.0,0.0,0.0,62.663621,15.958222,6.877658,4.13345,8.373783,3.03234,,6.085521
2026.07.31-05.08.50:102,972,PL_Level2,0.0,0.0,0.0,58.631604,17.055648,7.230928,4.40215,10.699863,3.229979,,6.102576
2026.07.31-05.08.50:119,974,PL_Level2,0.0,0.0,0.0,58.911296,16.974673,7.238223,4.340748,10.275096,2.678379,,6.119551
2026.07.31-05.08.50:135,976,PL_Level2,0.0,0.0,0.0,63.963845,15.633832,6.143051,4.430267,9.613611,2.712525,,6.135185
2026.07.31-05.08.50:161,978,PL_Level2,0.0,0.0,0.0,38.073511,26.26498,11.717278,7.50569,14.512822,5.251949,,6.16145
2026.07.31-05.08.50:178,980,PL_Level2,0.0,0.0,0.0,58.845491,16.993656,6.636455,5.434351,10.070702,2.396433,,6.178443
2026.07.31-05.08.50:195,982,PL_Level2,0.0,0.0,0.0,58.292904,17.154747,7.364779,4.854587,10.976107,2.611682,,6.195598
2026.07.31-05.08.50:212,984,PL_Level2,0.0,0.0,0.0,60.868513,16.428855,6.554438,4.337868,8.911087,2.71265,,6.212027
2026.07.31-05.08.50:229,986,PL_Level2,0.0,0.0,0.0,58.750791,17.021048,6.357507,5.866943,8.686595,3.268991,,6.229048
2026.07.31-05.08.50:245,988,PL_Level2,0.0,0.0,0.0,59.895696,16.695691,6.893507,5.635591,8.775784,3.000243,,6.245744
2026.07.31-05.08.50:262,990,PL_Level2,0.0,0.0,0.0,60.205475,16.609785,6.592605,4.358783,10.540901,1.767982,,6.262353
2026.07.31-05.08.50:279,992,PL_Level2,0.0,0.0,0.0,60.045575,16.654017,6.268688,4.767676,9.030302,2.85275,,6.279007
2026.07.31-05.08.50:295,994,PL_Level2,0.0,0.0,0.0,61.77514,16.187741,6.284942,4.319026,9.286712,2.026601,,6.295195
2026.07.31-05.08.50:311,996,PL_Level2,0.0,0.0,0.0,62.74089,15.938569,5.833416,5.513329,9.247324,2.000134,,6.311134
2026.07.31-05.08.50:328,998,PL_Level2,0.0,0.0,0.0,59.173183,16.899547,7.582904,4.826473,10.883343,2.614763,,6.328033
2026.07.31-05.08.50:345,1000,PL_Level2,0.0,0.0,0.0,58.097818,17.21235,7.131393,4.471971,9.38455,2.919732,,6.345246
2026.07.31-05.08.50:361,1002,PL_Level2,0.0,0.0,0.0,60.278827,16.589573,6.094254,5.353196,9.592235,1.923109,,6.361835
2026.07.31-05.08.50:377,1004,PL_Level2,0.0,0.0,0.0,62.044095,16.117569,6.87348,5.176508,10.37518,2.118673,,6.377953
2026.07.31-05.08.50:394,1006,PL_Level2,0.0,0.0,0.0,58.892995,16.979948,6.964968,4.654262,9.002798,2.913965,,6.394933
2026.07.31-05.08.50:411,1008,PL_Level2,0.0,0.0,0.0,60.673988,16.481527,6.959409,4.6502,9.718873,1.898675,,6.411414
2026.07.31-05.08.50:428,1010,PL_Level2,0.0,0.0,0.0,58.04313,17.228568,7.036985,5.02216,8.778662,3.186783,,6.428643
2026.07.31-05.08.50:445,1012,PL_Level2,0.0,0.0,0.0,59.230937,16.883069,6.011161,4.672727,9.107509,2.458247,,6.445526
2026.07.31-05.08.50:462,1014,PL_Level2,0.0,0.0,0.0,57.356188,17.43491,6.456565,4.862401,8.898469,2.76516,,6.462961
2026.07.31-05.08.50:479,1016,PL_Level2,0.0,0.0,0.0,59.01536,16.944741,7.233277,5.594459,9.311524,1.830707,,6.479906
2026.07.31-05.08.50:496,1018,PL_Level2,0.0,0.0,0.0,58.72444,17.028685,7.244599,5.537474,9.041637,3.328259,,6.496934
2026.07.31-05.08.50:513,1020,PL_Level2,0.0,0.0,0.0,59.711381,16.747226,7.124061,5.346768,10.3793,3.194587,,6.513681
2026.07.31-05.08.50:529,1022,PL_Level2,0.0,0.0,0.0,61.366488,16.295539,5.728232,5.193019,9.280461,1.939297,,6.529977
2026.07.31-05.08.50:547,1024,PL_Level2,0.0,0.0,0.0,58.016439,17.236494,7.42057,5.208665,9.665364,2.866605,,6.547214
2026.07.31-05.08.50:565,1026,PL_Level2,0.0,0.0,0.0,55.500826,18.01775,7.097423,5.136719,10.879991,3.230794,,6.565231
2026.07.31-05.08.50:582,1028,PL_Level2,0.0,0.0,0.0,58.098213,17.212233,7.218228,5.543277,11.051629,1.931156,,6.582443
2026.07.31-05.08.50:599,1030,PL_Level2,0.0,0.0,0.0,58.751669,17.020793,6.420379,4.453265,9.280273,2.684951,,6.599464
