log_time,frame,PersistentLevel,X,Y,Z,FPS,FPSMs,GameThread,RenderThread,GPUFrame,RHIThreadTime,ActorName,ElapsedTime
2026.07.31-05.08.47:198,646,PL_Level1,0.0,0.0,0.0,56.447254,17.715654,6.418208,5.043018,10.347837,3.300246,,3.198631
2026.07.31-05.08.47:216,648,PL_Level1,0.0,0.0,0.0,54.72224,18.274106,7.14102,5.037101,10.048306,3.624494,,3.216906
2026.07.31-05.08.47:234,650,PL_Level1,0.0,0.0,0.0,55.529527,18.008437,8.057493,5.071268,9.027543,3.201913,,3.234914
2026.07.31-05.08.47:253,652,PL_Level1,0.0,0.0,0.0,53.710469,18.618344,7.819325,5.54411,9.352474,1.926519,,3.253532
2026.07.31-05.08.47:271,654,PL_Level1,0.0,0.0,0.0,55.532182,18.007576,7.412404,5.190037,10.052087,3.161586,,3.27154
2026.07.31-05.08.47:289,656,PL_Level1,0.0,0.0,0.0,56.506893,17.696956,6.884708,5.460463,10.927176,2.246878,,3.289237
2026.07.31-05.08.47:306,658,PL_Level1,0.0,0.0,0.0,56.798014,17.606249,6.681839,5.512765,11.291874,3.454523,,3.306843
2026.07.31-05.08.47:325,660,PL_Level1,0.0,0.0,0.0,54.357641,18.396678,8.198623,6.431743,9.62545,1.956501,,3.32524
2026.07.31-05.08.47:342,662,PL_Level1,0.0,0.0,0.0,56.777561,17.612592,6.916323,5.486621,10.094884,1.92375,,3.342852
2026.07.31-05.08.47:360,664,PL_Level1,0.0,0.0,0.0,57.903529,17.270105,7.272588,5.586245,9.93478,2.040239,,3.360123
2026.07.31-05.08.47:378,666,PL_Level1,0.0,0.0,0.0,55.48527,18.022801,7.768617,4.682381,10.03952,3.159682,,3.378145
2026.07.31-05.08.47:395,668,PL_Level1,0.0,0.0,0.0,56.261474,17.774152,7.389644,5.795171,10.326665,2.935232,,3.395919
2026.07.31-05.08.47:414,670,PL_Level1,0.0,0.0,0.0,53.193921,18.79914,7.016978,5.65648,12.008014,3.247057,,3.414719
2026.07.31-05.08.47:432,672,PL_Level1,0.0,0.0,0.0,54.990141,18.185078,6.888478,6.122112,10.288742,2.462049,,3.432904
2026.07.31-05.08.47:450,674,PL_Level1,0.0,0.0,0.0,56.782714,17.610993,6.204323,6.112615,9.169462,3.31012,,3.450515
2026.07.31-05.08.47:467,676,PL_Level1,0.0,0.0,0.0,57.85364,17.284997,7.72532,4.719436,10.367843,2.499853,,3.4678
2026.07.31-05.08.47:485,678,PL_Level1,0.0,0.0,0.0,55.567265,17.996207,7.800731,6.170315,9.082797,2.040976,,3.485796
2026.07.31-05.08.47:502,680,PL_Level1,0.0,0.0,0.0,60.518212,16.523952,6.45097,5.240804,10.592139,2.920566,,3.50232
2026.07.31-05.08.47:519,682,PL_Level1,0.0,0.0,0.0,57.035096,17.533064,7.70126,5.679159,11.238399,2.681749,,3.519853
2026.07.31-05.08.47:538,684,PL_Level1,0.0,0.0,0.0,54.706504,18.279362,6.678695,5.433286,9.392327,2.912654,,3.538132
2026.07.31-05.08.47:555,686,PL_Level1,0.0,0.0,0.0,58.601704,17.06435,6.044257,4.87152,9.942254,2.363619,,3.555197
2026.07.31-05.08.47:573,688,PL_Level1,0.0,0.0,0.0,54.847987,18.23221,6.627943,6.016691,11.296833,3.11902,,3.573429
2026.07.31-05.08.47:590,690,PL_Level1,0.0,0.0,0.0,57.27856,17.458539,7.65281,4.402994,9.945899,1.80795,,3.590887
2026.07.31-05.08.47:608,692,PL_Level1,0.0,0.0,0.0,55.452584,18.033425,6.601119,5.483235,10.311796,2.689101,,3.608921
2026.07.31-05.08.47:627,694,PL_Level1,0.0,0.0,0.0,54.87279,18.223968,6.502542,4.690539,11.764118,2.600849,,3.627145
2026.07.31-05.08.47:644,696,PL_Level1,0.0,0.0,0.0,58.416599,17.118422,6.309075,4.7155,9.151101,2.989695,,3.644263
2026.07.31-05.08.47:661,698,PL_Level1,0.0,0.0,0.0,56.650025,17.652243,6.910963,5.6932,10.219705,2.234543,,3.661915
2026.07.31-05.08.47:678,700,PL_Level1,0.0,0.0,0.0,59.696369,16.751438,6.694597,5.452155,8.664601,2.066644,,3.678667
2026.07.31-05.08.47:696,702,PL_Level1,0.0,0.0,0.0,55.650938,17.969149,6.713125,6.089822,9.799763,2.371626,,3.696636
2026.07.31-05.08.47:714,704,PL_Level1,0.0,0.0,0.0,54.910119,18.21158,7.84139,5.855819,11.430237,2.696304,,3.714848
2026.07.31-05.08.47:732,706,PL_Level1,0.0,0.0,0.0,56.603542,17.666739,7.879091,5.608741,10.731966,2.137459,,3.732514
2026.07.31-05.08.47:748,708,PL_Level1,0.0,0.0,0.0,61.733937,16.198546,6.140603,5.580589,9.586309,2.72817,,3.748713
2026.07.31-05.08.47:765,710,PL_Level1,0.0,0.0,0.0,58.725807,17.028289,7.545384,5.172189,8.805044,2.267506,,3.765741
2026.07.31-05.08.47:782,712,PL_Level1,0.0,0.0,0.0,58.384111,17.127948,7.39571,5.401952,10.749582,2.434784,,3.782869
2026.07.31-05.08.47:799,714,PL_Level1,0.0,0.0,0.0,58.513546,17.09006,7.495735,5.75604,9.309236,2.661936,,3.799959
2026.07.31-05.08.47:817,716,PL_Level1,0.0,0.0,0.0,56.987218,17.547795,6.246486,5.727065,10.182063,2.416113,,3.817507
2026.07.31-05.08.47:833,718,PL_Level1,0.0,0.0,0.0,61.891283,16.157364,7.002669,5.283338,8.644532,2.748735,,3.833664
2026.07.31-05.08.47:868,720,PL_Level1,0.0,0.0,0.0,28.982703,34.503338,14.097805,10.477821,19.946741,5.714426,,3.868168
2026.07.31-05.08.47:885,722,PL_Level1,0.0,0.0,0.0,58.513358,17.090115,6.046924,5.174621,9.986112,3.002451,,3.885258
2026.07.31-05.08.47:902,724,PL_Level1,0.0,0.0,0.0,59.530924,16.797992,7.145279,5.289195,9.256874,2.558342,,3.902056
2026.07.31-05.08.47:919,726,PL_Level1,0.0,0.0,0.0,56.231726,17.783555,6.6541,5.691709,10.24134,2.431762,,3.919839
2026.07.31-05.08.47:937,728,PL_Level1,0.0,0.0,0.0,56.911694,17.571081,7.550427,5.35233,9.855757,2.110511,,3.93741
2026.07.31-05.08.47:954,730,PL_Level1,0.0,0.0,0.0,57.952673,17.255459,7.119584,4.633897,10.43307,2.479413,,3.954666
2026.07.31-05.08.47:971,732,PL_Level1,0.0,0.0,0.0,59.899215,16.69471,6.665082,4.588393,9.709371,3.126944,,3.971361
2026.07.31-05.08.47:989,734,PL_Level1,0.0,0.0,0.0,56.557414,17.681148,6.229746,5.2921,11.169383,1.982103,,3.989042
2026.07.31-05.08.48:006,736,PL_Level1,0.0,0.0,0.0,58.496667,17.094991,7.504145,4.622596,8.67479,2.077728,,4.006137
2026.07.31-05.08.48:023,738,PL_Level1,0.0,0.0,0.0,58.378506,17.129592,6.248129,5.007815,8.633242,2.852498,,4.023266
2026.07.31-05.08.48:040,740,PL_Level1,0.0,0.0,0.0,56.425102,17.722609,7.673349,4.691424,9.362542,2.791225,,4.040989
2026.07.31-05.08.48:058,742,PL_Level1,0.0,0.0,0.0,58.118941,17.206095,7.206192,4.553133,8.909083,3.297007,,4.058195
2026.07.31-05.08.48:074,744,PL_Level1,0.0,0.0,0.0,59.792072,16.724625,5.969977,5.591402,9.681624,1.72102,,4.07492
2026.07.31-05.08.48:092,746,PL_Level1,0.0,0.0,0.0,56.850784,17.589907,7.110219,5.351289,9.323004,3.304293,,4.09251
2026.07.31-05.08.48:108,748,PL_Level1,0.0,0.0,0.0,61.290263,16.315805,7.279711,5.352294,8.19718,2.815276,,4.108825
2026.07.31-05.08.48:125,750,PL_Level1,0.0,0.0,0.0,59.973418,16.674054,7.374615,4.187754,9.043895,2.960506,,4.125499
2026.07.31-05.08.48:142,752,PL_Level1,0.0,0.0,0.0,59.888904,16.697584,6.088437,4.651331,9.624161,2.302041,,4.142197
2026.07.31-05.08.48:159,754,PL_Level1,0.0,0.0,0.0,59.481114,16.812059,6.175378,4.23274,10.207244,2.197883,,4.159009
2026.07.31-05.08.48:176,756,PL_Level1,0.0,0.0,0.0,57.929619,17.262326,6.307022,4.32142,9.76632,1.751052,,4.176271
2026.07.31-05.08.48:193,758,PL_Level1,0.0,0.0,0.0,58.693097,17.037779,7.251576,4.313994,10.979266,3.045341,,4.193309
2026.07.31-05.08.48:209,760,PL_Level1,0.0,0.0,0.0,60.310172,16.580951,6.069878,5.009975,8.786543,1.925966,,4.20989
2026.07.31-05.08.48:226,762,PL_Level1,0.0,0.0,0.0,58.8898,16.980869,6.052969,4.399441,9.799818,2.082074,,4.226871
2026.07.31-05.08.48:243,764,PL_Level1,0.0,0.0,0.0,60.250383,16.597405,6.456942,5.474445,8.929031,2.118761,,4.243468
2026.07.31-05.08.48:260,766,PL_Level1,0.0,0.0,0.0,58.718934,17.030282,7.607239,5.136653,10.575808,3.184108,,4.260499
2026.07.31-05.08.48:276,768,PL_Level1,0.0,0.0,0.0,60.844355,16.435378,6.259019,4.512092,8.680571,2.116713,,4.276934
2026.07.31-05.08.48:293,770,PL_Level1,0.0,0.0,0.0,61.056181,16.378358,6.918605,5.468172,10.551596,2.335035,,4.293312
2026.07.31-05.08.48:310,772,PL_Level1,0.0,0.0,0.0,57.92521,17.26364,6.290803,5.19573,10.487506,3.016553,,4.310576
2026.07.31-05.08.48:327,774,PL_Level1,0.0,0.0,0.0,60.56716,16.510598,6.804258,4.70684,9.634425,3.124253,,4.327087
2026.07.31-05.08.48:344,776,PL_Level1,0.0,0.0,0.0,58.282857,17.157704,7.002344,5.263899,9.948932,3.073258,,4.344244
2026.07.31-05.08.48:361,778,PL_Level1,0.0,0.0,0.0,57.872607,17.279332,7.610117,5.482056,9.579153,2.653093,,4.361524
2026.07.31-05.08.48:378,780,PL_Level1,0.0,0.0,0.0,59.871724,16.702375,7.042652,5.108929,8.403865,1.673877,,4.378226
2026.07.31-05.08.48:393,782,PL_Level1,0.0,0.0,0.0,65.055856,15.371406,5.565655,5.276674,9.795714,1.779766,,4.393597
2026.07.31-05.08.48:409,784,PL_Level1,0.0,0.0,0.0,62.120942,16.097631,6.285803,4.594222,9.968307,2.018003,,4.409695
2026.07.31-05.08.48:425,786,PL_Level1,0.0,0.0,0.0,63.142797,15.837119,5.543873,4.608522,8.238924,2.238997,,4.425532
2026.07.31-05.08.48:441,788,PL_Level1,0.0,0.0,0.0,62.063387,16.112559,6.027703,5.411974,8.351332,2.194836,,4.441645
2026.07.31-05.08.48:457,790,PL_Level1,0.0,0.0,0.0,61.554331,16.245811,7.264032,5.097103,8.873707,2.460276,,4.457891
2026.07.31-05.08.48:473,792,PL_Level1,0.0,0.0,0.0,62.683877,15.953066,6.31062,5.529758,9.802695,2.252617,,4.473844
2026.07.31-05.08.48:490,794,PL_Level1,0.0,0.0,0.0,60.475218,16.535699,7.222095,5.443824,9.515877,2.854172,,4.490379
2026.07.31-05.08.48:506,796,PL_Level1,0.0,0.0,0.0,62.233237,16.068584,5.662134,4.841349,9.611126,1.690786,,4.506448
2026.07.31-05.08.48:522,798,PL_Level1,0.0,0.0,0.0,63.385046,15.776592,6.910238,4.945517,7.902955,3.147001,,4.522225
2026.07.31-05.08.48:538,800,PL_Level1,0.0,0.0,0.0,62.759455,15.933854,6.994,4.630512,10.174653,2.936703,,4.538158
2026.07.31-05.08.48:553,802,PL_Level1,0.0,0.0,0.0,63.664346,15.707379,6.523954,4.127342,8.244063,2.096883,,4.553866
2026.07.31-05.08.48:569,804,PL_Level1,0.0,0.0,0.0,62.162805,16.08679,5.817387,4.676608,8.81291,2.247006,,4.569953
2026.07.31-05.08.48:589,806,PL_Level1,0.0,0.0,0.0,52.158137,19.172464,8.389901,5.332794,12.310114,3.76491,,4.589125
2026.07.31-05.08.48:605,808,PL_Level1,0.0,0.0,0.0,61.750419,16.194222,7.125237,5.146653,9.877407,3.134884,,4.605319
2026.07.31-05.08.48:620,810,PL_Level1,0.0,0.0,0.0,65.324329,15.308232,5.665648,4.851481,8.827645,2.132702,,4.620627
2026.07.31-05.08.48:636,812,PL_Level1,0.0,0.0,0.0,63.091883,15.849899,7.037615,5.448194,9.976519,1.67948,,4.636477
2026.07.31-05.08.48:652,814,PL_Level1,0.0,0.0,0.0,61.73784,16.197522,7.096202,4.178082,8.247605,3.220013,,4.652675
2026.07.31-05.08.48:669,816,PL_Level1,0.0,0.0,0.0,60.625905,16.494599,6.111045,4.894885,8.436063,2.7278,,4.669169
2026.07.31-05.08.48:685,818,PL_Level1,0.0,0.0,0.0,61.261958,16.323344,6.356017,4.731548,8.541584,2.763545,,4.685493
2026.07.31-05.08.48:701,820,PL_Level1,0.0,0.0,0.0,61.1127,16.363211,6.278038,4.953861,8.83099,2.085647,,4.701856
2026.07.31-05.08.48:717,822,PL_Level1,0.0,0.0,0.0,62.494868,16.001314,6.397688,4.191645,9.702468,2.910166,,4.717857
2026.07.31-05.08.48:734,824,PL_Level1,0.0,0.0,0.0,60.79157,16.449649,7.219751,4.920792,9.538537,2.562003,,4.734307
2026.07.31-05.08.48:749,826,PL_Level1,0.0,0.0,0.0,64.714517,15.452483,6.759453,4.878366,8.713759,2.27189,,4.749759
2026.07.31-05.08.48:765,828,PL_Level1,0.0,0.0,0.0,63.012602,15.869841,5.833234,4.465434,9.797854,2.76326,,4.765629
2026.07.31-05.08.48:781,830,PL_Level1,0.0,0.0,0.0,63.021101,15.867701,6.428217,4.999028,8.688742,2.176889,,4.781497
2026.07.31-05.08.48:805,832,PL_Level1,0.0,0.0,0.0,41.191356,24.276938,9.7934,6.714204,12.449666,3.470157,,4.805774
2026.07.31-05.08.48:821,834,PL_Level1,0.0,0.0,0.0,61.895528,16.156256,6.382365,4.635723,9.039667,2.669542,,4.82193
2026.07.31-05.08.48:838,836,PL_Level1,0.0,0.0,0.0,59.7823,16.727359,7.050096,5.699494,10.286685,2.742595,,4.838658
2026.07.31-05.08.48:853,838,PL_Level1,0.0,0.0,0.0,65.601379,15.243582,6.319943,3.849093,8.705806,3.004793,,4.853901
2026.07.31-05.08.48:870,840,PL_Level1,0.0,0.0,0.0,61.107933,16.364487,6.17777,4.537583,10.580822,2.557526,,4.870266
2026.07.31-05.08.48:886,842,PL_Level1,0.0,0.0,0.0,61.279468,16.31868,6.279708,5.606651,10.25497,2.155674,,4.886584
2026.07.31-05.08.48:901,844,PL_Level1,0.0,0.0,0.0,65.467841,15.274675,6.70309,4.043272,9.449572,1.966521,,4.901859
2026.07.31-05.08.48:917,846,PL_Level1,0.0,0.0,0.0,63.983093,15.629129,5.979348,4.528396,9.627185,2.397538,,4.917488
2026.07.31-05.08.48:933,848,PL_Level1,0.0,0.0,0.0,63.634391,15.714773,6.19804,4.642294,9.227221,1.759361,,4.933203
2026.07.31-05.08.48:948,850,PL_Level1,0.0,0.0,0.0,64.01307,15.62181,6.987474,4.925006,9.922543,2.480898,,4.948825
2026.07.31-05.08.48:964,852,PL_Level1,0.0,0.0,0.0,64.980709,15.389183,6.705499,4.788765,9.056239,2.139489,,4.964214
2026.07.31-05.08.48:979,854,PL_Level1,0.0,0.0,0.0,63.744645,15.687592,6.587162,4.905137,8.720426,2.120958,,4.979901
2026.07.31-05.08.48:996,856,PL_Level1,0.0,0.0,0.0,61.322257,16.307293,6.203331,5.610379,8.63284,1.944608,,4.996209
2026.07.31-05.08.49:011,858,PL_Level1,0.0,0.0,0.0,64.777798,15.437388,6.373712,4.465704,9.601503,2.308528,,5.011646
2026.07.31-05.08.49:027,860,PL_Level2,0.0,0.0,0.0,64.349683,15.540092,6.436738,4.646197,8.635172,1.612491,,5.027186
2026.07.31-05.08.49:042,862,PL_Level2,0.0,0.0,0.0,65.50933,15.265001,5.971,5.287757,9.443471,2.453366,,5.042451
2026.07.31-05.08.49:058,864,PL_Level2,0.0,0.0,0.0,61.911839,16.152,5.711538,4.244992,10.457619,2.076419,,5.058603
2026.07.31-05.08.49:074,866,PL_Level2,0.0,0.0,0.0,62.722596,15.943218,6.16449,5.497559,8.925109,3.037295,,5.074546
2026.07.31-05.08.49:090,868,PL_Level2,0.0,0.0,0.0,64.433479,15.519882,6.220576,5.351691,8.553181,2.368896,,5.090066
2026.07.31-05.08.49:106,870,PL_Level2,0.0,0.0,0.0,62.454911,16.011551,7.125368,5.529549,8.414293,2.850996,,5.106078
2026.07.31-05.08.49:122,872,PL_Level2,0.0,0.0,0.0,60.366328,16.565526,7.00307,4.252419,9.463931,3.066592,,5.122643
2026.07.31-05.08.49:138,874,PL_Level2,0.0,0.0,0.0,64.213067,15.573154,5.61868,4.792742,9.314347,2.92617,,5.138217
2026.07.31-05.08.49:153,876,PL_Level2,0.0,0.0,0.0,65.278613,15.318953,5.823381,5.11373,8.378211,2.865611,,5.153536
2026.07.31-05.08.49:169,878,PL_Level2,0.0,0.0,0.0,63.759275,15.683993,6.307606,4.413007,8.984573,1.922024,,5.16922
2026.07.31-05.08.49:184,880,PL_Level2,0.0,0.0,0.0,64.788976,15.434725,6.098438,4.770197,8.960798,2.011632,,5.184654
2026.07.31-05.08.49:200,882,PL_Level2,0.0,0.0,0.0,64.583446,15.483844,5.427277,4.268037,8.381182,2.644545,,5.200138
2026.07.31-05.08.49:215,884,PL_Level2,0.0,0.0,0.0,64.003273,15.624201,6.929489,4.108561,7.867203,2.402406,,5.215762
2026.07.31-05.08.49:231,886,PL_Level2,0.0,0.0,0.0,64.198118,15.576781,6.860076,5.221736,8.292199,2.506822,,5.231339
2026.07.31-05.08.49:246,888,PL_Level2,0.0,0.0,0.0,66.022027,15.14646,6.700407,5.272817,9.397961,2.541166,,5.246486
2026.07.31-05.08.49:262,890,PL_Level2,0.0,0.0,0.0,62.553592,15.986292,6.280303,4.108072,8.659924,1.781277,,5.262472
2026.07.31-05.08.49:277,892,PL_Level2,0.0,0.0,0.0,65.158684,15.347149,6.650496,4.02298,7.705393,1.793017,,5.277819
2026.07.31-05.08.49:293,894,PL_Level2,0.0,0.0,0.0,62.224449,16.070854,6.763479,4.963655,9.05982,2.632143,,5.29389
2026.07.31-05.08.49:309,896,PL_Level2,0.0,0.0,0.0,62.797747,15.924138,6.388358,4.118478,9.592234,2.588264,,5.309814
2026.07.31-05.08.49:325,898,PL_Level2,0.0,0.0,0.0,65.775451,15.20324,5.4384,4.760386,9.317479,2.763085,,5.325017
2026.07.31-05.08.49:341,900,PL_Level2,0.0,0.0,0.0,62.155998,16.088552,5.901043,5.179686,9.04313,2.72505,,5.341106
2026.07.31-05.08.49:356,902,PL_Level2,0.0,0.0,0.0,63.595046,15.724495,5.878183,4.583108,9.211075,1.899011,,5.35683
2026.07.31-05.08.49:371,904,PL_Level2,0.0,0.0,0.0,67.483669,14.8184,6.514036,4.825231,9.066286,1.585676,,5.371649
2026.07.31-05.08.49:386,906,PL_Level2,0.0,0.0,0.0,65.461725,15.276102,6.363059,3.992606,9.675673,2.124944,,5.386925
2026.07.31-05.08.49:402,908,PL_Level2,0.0,0.0,0.0,62.796941,15.924343,7.138932,4.460785,9.490667,2.183661,,5.402849
2026.07.31-05.08.49:418,910,PL_Level2,0.0,0.0,0.0,63.030821,15.865254,6.451498,5.247653,9.576734,2.80405,,5.418714
2026.07.31-05.08.49:434,912,PL_Level2,0.0,0.0,0.0,63.598821,15.723562,5.636433,4.069805,8.09451,2.628167,,5.434438
2026.07.31-05.08.49:449,914,PL_Level2,0.0,0.0,0.0,65.793939,15.198968,6.04579,4.233043,8.558046,2.845555,,5.449637
2026.07.31-05.08.49:465,916,PL_Level2,0.0,0.0,0.0,62.293188,16.05312,5.798041,5.01044,10.167144,2.414809,,5.46569
2026.07.31-05.08.49:481,918,PL_Level2,0.0,0.0,0.0,62.169669,16.085014,7.079599,4.419184,8.430285,2.072874,,5.481775
2026.07.31-05.08.49:497,920,PL_Level2,0.0,0.0,0.0,64.797864,15.432607,5.831109,4.600269,8.433826,2.321451,,5.497208
2026.07.31-05.08.49:513,922,PL_Level2,0.0,0.0,0.0,61.168711,16.348227,6.044381,5.455717,9.836639,1.98713,,5.513556
2026.07.31-05.08.49:529,924,PL_Level2,0.0,0.0,0.0,62.284077,16.055468,6.440862,4.446829,10.200217,1.702732,,5.529611
2026.07.31-05.08.49:545,926,PL_Level2,0.0,0.0,0.0,63.481054,15.752732,6.784838,4.624767,8.015873,2.36241,,5.545364
2026.07.31-05.08.49:561,928,PL_Level2,0.0,0.0,0.0,63.513696,15.744636,6.314147,3.964897,9.928155,2.22567,,5.561109
2026.07.31-05.08.49:577,930,PL_Level2,0.0,0.0,0.0,61.471008,16.267831,5.755911,5.219321,8.671542,1.679213,,5.577377
2026.07.31-05.08.49:593,932,PL_Level2,0.0,0.0,0.0,63.999861,15.625034,6.629632,4.46104,9.830152,2.689496,,5.593002
2026.07.31-05.08.49:608,934,PL_Level2,0.0,0.0,0.0,64.249043,15.564434,5.500582,5.229733,9.858284,2.559339,,5.608566
2026.07.31-05.08.49:624,936,PL_Level2,0.0,0.0,0.0,62.37167,16.03292,6.580517,4.15022,9.881447,1.721618,,5.624599
2026.07.31-05.08.49:639,938,PL_Level2,0.0,0.0,0.0,65.801445,15.197235,6.2566,4.988082,9.704536,2.598763,,5.639796
2026.07.31-05.08.49:655,940,PL_Level2,0.0,0.0,0.0,63.762554,15.683186,5.81614,5.197086,10.102696,1.69821,,5.655479
2026.07.31-05.08.49:671,942,PL_Level2,0.0,0.0,0.0,61.68666,16.21096,6.397778,5.310822,10.355203,2.460267,,5.67169
2026.07.31-05.08.49:686,944,PL_Level2,0.0,0.0,0.0,65.563926,15.25229,5.347745,4.933169,8.800104,2.474298,,5.686943
2026.07.31-05.08.49:702,946,PL_Level2,0.0,0.0,0.0,62.284618,16.055328,6.074821,4.395611,9.144337,2.406671,,5.702998
2026.07.31-05.08.49:718,948,PL_Level2,0.0,0.0,0.0,63.272846,15.804568,6.510457,4.60977,8.151695,2.7617,,5.718802
2026.07.31-05.08.49:734,950,PL_Level2,0.0,0.0,0.0,62.207417,16.075254,6.083148,4.639242,8.558684,2.227333,,5.734878
2026.07.31-05.08.49:750,952,PL_Level2,0.0,0.0,0.0,63.805035,15.672744,5.560111,4.295959,9.370026,1.901034,,5.75055
2026.07.31-05.08.49:766,954,PL_Level2,0.0,0.0,0.0,62.075937,16.109302,6.724448,4.819404,8.362359,2.394499,,5.76666
2026.07.31-05.08.49:782,956,PL_Level2,0.0,0.0,0.0,62.094621,16.104455,6.832146,5.149453,10.328706,2.161599,,5.782764
2026.07.31-05.08.49:798,958,PL_Level2,0.0,0.0,0.0,62.41191,16.022583,6.990631,4.77269,8.556971,1.844642,,5.798787
2026.07.31-05.08.49:814,960,PL_Level2,0.0,0.0,0.0,61.823266,16.17514,7.077507,5.619995,8.300915,2.379498,,5.814962
2026.07.31-05.08.49:830,962,PL_Level2,0.0,0.0,0.0,64.106618,15.599014,6.23386,5.005347,8.349946,1.874113,,5.830561
2026.07.31-05.08.49:847,964,PL_Level2,0.0,0.0,0.0,60.533349,16.51982,6.454887,4.861286,8.381111,2.428903,,5.847081
2026.07.31-05.08.49:863,966,PL_Level2,0.0,0.0,0.0,62.283947,16.055501,6.560061,4.662449,8.427749,2.556884,,5.863136
2026.07.31-05.08.49:879,968,PL_Level2,0.0,0.0,0.0,62.392034,16.027687,6.880156,4.942308,9.426726,2.856451,,5.879164
2026.07.31-05.08.49:895,970,PL_Level2,0.0,0.0,0.0,61.987642,16.132248,6.413104,4.729594,8.765852,2.989573,,5.895296
2026.07.31-05.08.49:911,972,PL_Level2,0.0,0.0,0.0,63.54244,15.737513,7.074275,4.283654,9.759998,2.625274,,5.911034
2026.07.31-05.08.49:927,974,PL_Level2,0.0,0.0,0.0,59.748161,16.736917,6.924925,5.056299,9.384558,3.169206,,5.927771
2026.07.31-05.08.49:943,976,PL_Level2,0.0,0.0,0.0,62.768799,15.931482,6.066878,5.054605,9.671918,2.481789,,5.943702
2026.07.31-05.08.49:960,978,PL_Level2,0.0,0.0,0.0,59.961136,16.677469,7.16082,4.767163,10.110617,2.852568,,5.96038
2026.07.31-05.08.49:976,980,PL_Level2,0.0,0.0,0.0,60.975898,16.399923,5.987228,4.564629,8.533974,2.903381,,5.97678
2026.07.31-05.08.49:993,982,PL_Level2,0.0,0.0,0.0,59.626939,16.770943,7.439233,4.557324,8.52781,3.060439,,5.99355
2026.07.31-05.08.50:009,984,PL_Level2,0.0,0.0,0.0,61.058719,16.377677,6.289605,4.688637,10.257325,2.869126,,6.009928
2026.07.31-05.08.50:026,986,PL_Level2,0.0,0.0,0.0,60.596947,16.502482,6.906367,4.528888,9.986108,3.139455,,6.026431
2026.07.31-05.08.50:042,988,PL_Level2,0.0,0.0,0.0,63.828165,15.667065,6.463147,5.112318,8.244748,2.307531,,6.042098
2026.07.31-05.08.50:058,990,PL_Level2,0.0,0.0,0.0,61.638443,16.223641,5.833816,5.092137,9.766612,3.169259,,6.058321
2026.07.31-05.08.50:085,992,PL_Level2,0.0,0.0,0.0,36.893577,27.104989,11.442696,7.553977,14.892028,3.795475,,6.085426
2026.07.31-05.08.50:102,994,PL_Level2,0.0,0.0,0.0,59.424078,16.828196,6.414603,5.876122,8.557358,1.800937,,6.102255
2026.07.31-05.08.50:118,996,PL_Level2,0.0,0.0,0.0,62.098871,16.103352,6.250002,5.065587,8.604253,1.903602,,6.118358
2026.07.31-05.08.50:134,998,PL_Level2,0.0,0.0,0.0,63.348899,15.785594,5.677328,4.171301,9.682421,2.459815,,6.134143
2026.07.31-05.08.50:150,1000,PL_Level2,0.0,0.0,0.0,62.098671,16.103404,6.940703,5.361366,8.995508,1.633832,,6.150247
2026.07.31-05.08.50:167,1002,PL_Level2,0.0,0.0,0.0,58.727539,17.027787,7.424578,5.540334,9.905562,1.970786,,6.167275
2026.07.31-05.08.50:183,1004,PL_Level2,0.0,0.0,0.0,59.900662,16.694306,6.067157,5.00834,8.689075,2.293927,,6.183969
2026.07.31-05.08.50:200,1006,PL_Level2,0.0,0.0,0.0,60.660553,16.485178,7.109418,4.506163,8.471718,2.677683,,6.200454
2026.07.31-05.08.50:217,1008,PL_Level2,0.0,0.0,0.0,59.532705,16.79749,7.387535,5.561441,9.00157,1.957832,,6.217252
2026.07.31-05.08.50:232,1010,PL_Level2,0.0,0.0,0.0,64.098319,15.601033,5.612151,4.09452,8.906328,2.456951,,6.232853
2026.07.31-05.08.50:249,1012,PL_Level2,0.0,0.0,0.0,59.475615,16.813613,7.561801,4.906272,10.542954,2.796349,,6.249666
2026.07.31-05.08.50:266,1014,PL_Level2,0.0,0.0,0.0,60.034075,16.657207,5.837602,5.525733,10.235999,2.937764,,6.266323
2026.07.31-05.08.50:283,1016,PL_Level2,0.0,0.0,0.0,59.09877,16.920826,7.347709,5.586311,8.866676,2.809667,,6.283244
2026.07.31-05.08.50:299,1018,PL_Level2,0.0,0.0,0.0,60.246648,16.598434,6.736127,5.195131,8.477164,2.074942,,6.299843
2026.07.31-05.08.50:316,1020,PL_Level2,0.0,0.0,0.0,61.872721,16.162211,7.203956,4.053066,8.627811,3.228176,,6.316005
2026.07.31-05.08.50:332,1022,PL_Level2,0.0,0.0,0.0,59.871679,16.702388,6.410543,4.731991,10.486582,3.153826,,6.332707
2026.07.31-05.08.50:349,1024,PL_Level2,0.0,0.0,0.0,59.271263,16.871583,6.513861,5.657376,9.741266,2.317344,,6.349579
2026.07.31-05.08.50:366,1026,PL_Level2,0.0,0.0,0.0,57.889554,17.274274,7.497687,5.564676,10.727935,1.77785,,6.366853
2026.07.31-05.08.50:383,1028,PL_Level2,0.0,0.0,0.0,61.214624,16.335966,6.878562,5.408177,9.073605,2.497293,,6.383189
2026.07.31-05.08.50:400,1030,PL_Level2,0.0,0.0,0.0,59.087152,16.924153,6.93978,4.337629,9.960989,3.156676,,6.400113
