log_time,frame,PersistentLevel,X,Y,Z,FPS,FPSMs,GameThread,RenderThread,GPUFrame,RHIThreadTime,ActorName,ElapsedTime
2026.07.31-05.08.47:315,646,PL_Level1,0.0,0.0,0.0,53.205111,18.795187,6.837805,6.42961,11.477669,2.261586,,3.31597
2026.07.31-05.08.47:334,648,PL_Level1,0.0,0.0,0.0,53.942794,18.538157,7.262019,5.131301,11.715384,2.974084,,3.334508
2026.07.31-05.08.47:352,650,PL_Level1,0.0,0.0,0.0,54.238821,18.436979,6.554762,4.862853,11.640681,3.284406,,3.352945
2026.07.31-05.08.47:371,652,PL_Level1,0.0,0.0,0.0,53.128233,18.822384,8.371629,6.01958,11.447792,2.142194,,3.371767
2026.07.31-05.08.47:390,654,PL_Level1,0.0,0.0,0.0,53.877052,18.560778,8.170261,4.942452,11.94449,2.673881,,3.390328
2026.07.31-05.08.47:409,656,PL_Level1,0.0,0.0,0.0,52.581739,19.018009,6.749365,6.560002,10.018579,3.211509,,3.409346
2026.07.31-05.08.47:426,658,PL_Level1,0.0,0.0,0.0,57.630987,17.351776,7.527741,5.475449,11.149401,3.182079,,3.426698
2026.07.31-05.08.47:444,660,PL_Level1,0.0,0.0,0.0,55.725816,17.945004,7.193926,4.900531,9.14529,2.68519,,3.444643
2026.07.31-05.08.47:462,662,PL_Level1,0.0,0.0,0.0,54.573944,18.323763,7.699577,4.963576,10.689044,2.210127,,3.462966
2026.07.31-05.08.47:480,664,PL_Level1,0.0,0.0,0.0,55.952034,17.872451,7.840521,6.119304,9.178032,2.834212,,3.480839
2026.07.31-05.08.47:500,666,PL_Level1,0.0,0.0,0.0,51.256927,19.509558,7.953997,6.063294,11.416996,2.837699,,3.500348
2026.07.31-05.08.47:520,668,PL_Level1,0.0,0.0,0.0,50.423585,19.831989,7.171896,6.730454,11.076492,3.514081,,3.52018
2026.07.31-05.08.47:538,670,PL_Level1,0.0,0.0,0.0,53.697805,18.622735,6.522759,4.860953,9.539336,2.896908,,3.538803
2026.07.31-05.08.47:557,672,PL_Level1,0.0,0.0,0.0,52.267846,19.132221,7.646999,6.553536,11.426098,2.44782,,3.557935
2026.07.31-05.08.47:576,674,PL_Level1,0.0,0.0,0.0,54.022025,18.510968,8.23596,5.590404,11.285762,3.247551,,3.576446
2026.07.31-05.08.47:594,676,PL_Level1,0.0,0.0,0.0,54.728924,18.271874,7.441443,5.789301,9.613341,2.773208,,3.594718
2026.07.31-05.08.47:612,678,PL_Level1,0.0,0.0,0.0,55.846803,17.906128,6.934934,5.144208,10.818265,2.10853,,3.612624
2026.07.31-05.08.47:631,680,PL_Level1,0.0,0.0,0.0,52.806736,18.936978,6.686499,4.846238,9.977082,2.959987,,3.631561
2026.07.31-05.08.47:649,682,PL_Level1,0.0,0.0,0.0,55.163708,18.12786,8.003413,6.268564,9.437536,3.531887,,3.649689
2026.07.31-05.08.47:667,684,PL_Level1,0.0,0.0,0.0,54.638123,18.302239,7.004554,6.395897,9.555681,3.121477,,3.667991
2026.07.31-05.08.47:686,686,PL_Level1,0.0,0.0,0.0,55.192194,18.118504,7.618428,5.19013,10.687413,2.353237,,3.68611
2026.07.31-05.08.47:704,688,PL_Level1,0.0,0.0,0.0,53.947744,18.536456,7.774629,6.383711,11.433631,3.171353,,3.704646
2026.07.31-05.08.47:722,690,PL_Level1,0.0,0.0,0.0,56.860622,17.586864,6.601903,4.691694,10.368055,2.255702,,3.722233
2026.07.31-05.08.47:740,692,PL_Level1,0.0,0.0,0.0,54.691182,18.284483,6.516183,4.853953,11.362028,2.820727,,3.740518
2026.07.31-05.08.47:757,694,PL_Level1,0.0,0.0,0.0,57.570215,17.370093,6.748282,4.469519,10.226149,2.651711,,3.757888
2026.07.31-05.08.47:776,696,PL_Level1,0.0,0.0,0.0,53.787788,18.591581,7.09665,5.375327,11.51931,2.319097,,3.776479
2026.07.31-05.08.47:794,698,PL_Level1,0.0,0.0,0.0,56.153932,17.808192,7.479897,4.545189,11.512611,2.400333,,3.794288
2026.07.31-05.08.47:812,700,PL_Level1,0.0,0.0,0.0,55.018358,18.175751,7.851529,5.261257,10.153774,3.530061,,3.812463
2026.07.31-05.08.47:830,702,PL_Level1,0.0,0.0,0.0,54.686225,18.286141,6.806916,4.824598,9.55435,2.286862,,3.83075
2026.07.31-05.08.47:848,704,PL_Level1,0.0,0.0,0.0,56.198053,17.794211,7.167919,5.748469,9.258497,3.204785,,3.848544
2026.07.31-05.08.47:866,706,PL_Level1,0.0,0.0,0.0,54.87428,18.223474,6.452218,6.074545,10.744954,3.038528,,3.866767
2026.07.31-05.08.47:900,708,PL_Level1,0.0,0.0,0.0,30.017045,33.314406,12.373823,10.620018,19.391165,5.105863,,3.900082
2026.07.31-05.08.47:919,710,PL_Level1,0.0,0.0,0.0,50.880631,19.653844,8.376,5.307509,10.370062,2.235654,,3.919735
2026.07.31-05.08.47:937,712,PL_Level1,0.0,0.0,0.0,57.461904,17.402834,7.47173,5.685242,11.004086,2.096295,,3.937138
2026.07.31-05.08.47:954,714,PL_Level1,0.0,0.0,0.0,57.478525,17.397802,7.440004,4.783526,11.195699,2.051162,,3.954536
2026.07.31-05.08.47:971,716,PL_Level1,0.0,0.0,0.0,58.545495,17.080734,6.221466,5.567446,9.189133,2.710361,,3.971617
2026.07.31-05.08.47:989,718,PL_Level1,0.0,0.0,0.0,55.770965,17.930477,7.263698,5.49999,9.521665,3.53837,,3.989547
2026.07.31-05.08.48:008,720,PL_Level1,0.0,0.0,0.0,53.942457,18.538273,7.272024,5.31439,9.863998,3.480077,,4.008086
2026.07.31-05.08.48:026,722,PL_Level1,0.0,0.0,0.0,55.337508,18.070926,8.116532,4.66861,10.085623,1.852725,,4.026157
2026.07.31-05.08.48:043,724,PL_Level1,0.0,0.0,0.0,56.070766,17.834606,7.40862,5.934482,11.199848,2.271641,,4.043991
2026.07.31-05.08.48:062,726,PL_Level1,0.0,0.0,0.0,54.631034,18.304614,8.118466,6.296152,10.788631,2.118315,,4.062296
2026.07.31-05.08.48:079,728,PL_Level1,0.0,0.0,0.0,58.703577,17.034737,6.209758,5.393058,8.689982,3.365515,,4.07933
2026.07.31-05.08.48:096,730,PL_Level1,0.0,0.0,0.0,59.680198,16.755977,6.620074,5.805178,9.566772,2.070386,,4.096086
2026.07.31-05.08.48:113,732,PL_Level1,0.0,0.0,0.0,57.129644,17.504048,7.477042,6.011085,8.989199,2.102784,,4.11359
2026.07.31-05.08.48:131,734,PL_Level1,0.0,0.0,0.0,56.488198,17.702813,6.847196,4.770215,9.930076,2.869405,,4.131293
2026.07.31-05.08.48:149,736,PL_Level1,0.0,0.0,0.0,54.655248,18.296505,7.561046,5.911989,10.255703,2.847277,,4.14959
2026.07.31-05.08.48:166,738,PL_Level1,0.0,0.0,0.0,59.011432,16.945869,6.798178,4.828395,10.12097,2.077312,,4.166536
2026.07.31-05.08.48:184,740,PL_Level1,0.0,0.0,0.0,56.90114,17.57434,7.89427,5.250365,10.235614,2.935556,,4.18411
2026.07.31-05.08.48:214,742,PL_Level1,0.0,0.0,0.0,32.638647,30.638525,11.256204,8.14055,19.339442,3.361068,,4.214749
2026.07.31-05.08.48:243,744,PL_Level1,0.0,0.0,0.0,35.342353,28.294664,12.54967,9.831772,14.216407,2.884271,,4.243043
2026.07.31-05.08.48:275,746,PL_Level1,0.0,0.0,0.0,31.211976,32.038984,12.500237,10.336216,19.739212,3.467947,,4.275082
2026.07.31-05.08.48:302,748,PL_Level1,0.0,0.0,0.0,36.618316,27.308738,10.836088,7.556078,13.747185,3.727283,,4.302391
2026.07.31-05.08.48:333,750,PL_Level1,0.0,0.0,0.0,32.188552,31.066945,12.515635,8.920785,16.951476,6.135772,,4.333458
2026.07.31-05.08.48:359,752,PL_Level1,0.0,0.0,0.0,37.754698,26.48677,9.97324,7.740713,16.7383,4.098158,,4.359945
2026.07.31-05.08.48:389,754,PL_Level1,0.0,0.0,0.0,33.984633,29.425064,13.134341,9.555889,17.759854,5.163293,,4.38937
2026.07.31-05.08.48:415,756,PL_Level1,0.0,0.0,0.0,38.187601,26.18651,11.552146,8.970706,13.768854,3.460536,,4.415556
2026.07.31-05.08.48:445,758,PL_Level1,0.0,0.0,0.0,33.139665,30.17532,13.497134,8.513786,17.309097,5.188161,,4.445732
2026.07.31-05.08.48:463,760,PL_Level1,0.0,0.0,0.0,57.563091,17.372243,7.812158,5.163899,10.567286,3.415698,,4.463104
2026.07.31-05.08.48:480,762,PL_Level1,0.0,0.0,0.0,56.048807,17.841593,7.439588,5.518775,11.429351,2.422462,,4.480945
2026.07.31-05.08.48:497,764,PL_Level1,0.0,0.0,0.0,59.106895,16.9185,6.685659,4.895104,10.069015,3.382109,,4.497864
2026.07.31-05.08.48:515,766,PL_Level1,0.0,0.0,0.0,56.753496,17.62006,7.666019,5.293386,8.875247,2.886888,,4.515484
2026.07.31-05.08.48:532,768,PL_Level1,0.0,0.0,0.0,57.437576,17.410205,6.135017,4.53659,10.010089,3.044334,,4.532894
2026.07.31-05.08.48:550,770,PL_Level1,0.0,0.0,0.0,58.268631,17.161893,7.438658,4.578234,8.974713,2.148956,,4.550056
2026.07.31-05.08.48:567,772,PL_Level1,0.0,0.0,0.0,58.548579,17.079834,6.827298,4.955033,8.662327,2.806372,,4.567136
2026.07.31-05.08.48:585,774,PL_Level1,0.0,0.0,0.0,55.907051,17.886831,7.464568,6.108244,10.549234,2.702711,,4.585023
2026.07.31-05.08.48:602,776,PL_Level1,0.0,0.0,0.0,58.21915,17.176479,6.654247,4.894194,10.589957,3.360411,,4.602199
2026.07.31-05.08.48:618,778,PL_Level1,0.0,0.0,0.0,59.857014,16.70648,6.463108,4.593936,8.443607,3.182042,,4.618906
2026.07.31-05.08.48:636,780,PL_Level1,0.0,0.0,0.0,58.195055,17.18359,6.068758,5.572402,10.611527,2.399985,,4.636089
2026.07.31-05.08.48:653,782,PL_Level1,0.0,0.0,0.0,58.523382,17.087187,6.704653,5.893593,10.354121,3.326653,,4.653176
2026.07.31-05.08.48:670,784,PL_Level1,0.0,0.0,0.0,59.201469,16.891473,6.601786,4.998396,10.351061,3.183726,,4.670068
2026.07.31-05.08.48:687,786,PL_Level1,0.0,0.0,0.0,58.8657,16.987821,6.327609,4.261573,9.117521,2.701716,,4.687056
2026.07.31-05.08.48:704,788,PL_Level1,0.0,0.0,0.0,57.604989,17.359607,6.505206,5.534502,9.704703,1.878514,,4.704415
2026.07.31-05.08.48:721,790,PL_Level1,0.0,0.0,0.0,59.191646,16.894276,6.899858,4.924784,8.750603,1.961071,,4.72131
2026.07.31-05.08.48:737,792,PL_Level1,0.0,0.0,0.0,60.831899,16.438744,6.275937,5.217075,8.808432,1.770246,,4.737748
2026.07.31-05.08.48:755,794,PL_Level1,0.0,0.0,0.0,57.857811,17.283751,7.4843,4.800936,9.426877,1.915028,,4.755032
2026.07.31-05.08.48:788,796,PL_Level1,0.0,0.0,0.0,30.105358,33.216679,11.995822,8.312169,18.199933,6.566779,,4.788249
2026.07.31-05.08.48:805,798,PL_Level1,0.0,0.0,0.0,57.546953,17.377115,7.08577,4.942914,9.144811,2.106397,,4.805626
2026.07.31-05.08.48:821,800,PL_Level1,0.0,0.0,0.0,61.122395,16.360615,5.988058,5.243237,8.643424,2.766342,,4.821987
2026.07.31-05.08.48:838,802,PL_Level1,0.0,0.0,0.0,59.661639,16.761189,6.75181,4.849202,10.647052,2.743016,,4.838748
2026.07.31-05.08.48:855,804,PL_Level1,0.0,0.0,0.0,58.613606,17.060885,6.914002,4.639152,10.53653,2.782878,,4.855809
2026.07.31-05.08.48:872,806,PL_Level1,0.0,0.0,0.0,60.114852,16.634824,6.890639,4.930573,9.176961,2.007331,,4.872443
2026.07.31-05.08.48:889,808,PL_Level1,0.0,0.0,0.0,58.257366,17.165211,6.741508,5.582725,11.022581,2.710982,,4.889609
2026.07.31-05.08.48:906,810,PL_Level1,0.0,0.0,0.0,58.597547,17.065561,6.842393,4.470209,9.144383,2.774072,,4.906674
2026.07.31-05.08.48:923,812,PL_Level1,0.0,0.0,0.0,58.041272,17.229119,6.341957,5.499108,9.665933,2.70567,,4.923903
2026.07.31-05.08.48:940,814,PL_Level1,0.0,0.0,0.0,58.71359,17.031832,6.749741,5.394567,10.59429,2.020252,,4.940935
2026.07.31-05.08.48:956,816,PL_Level1,0.0,0.0,0.0,62.430606,16.017784,6.203737,4.598286,9.073001,2.759961,,4.956953
2026.07.31-05.08.48:973,818,PL_Level1,0.0,0.0,0.0,59.374267,16.842313,7.016728,5.844849,9.013902,1.80759,,4.973795
2026.07.31-05.08.48:990,820,PL_Level1,0.0,0.0,0.0,61.251081,16.326243,6.424085,5.542278,9.065641,2.597832,,4.990121
2026.07.31-05.08.49:006,822,PL_Level1,0.0,0.0,0.0,59.373494,16.842532,7.207495,4.743129,9.686278,2.419024,,5.006964
2026.07.31-05.08.49:023,824,PL_Level1,0.0,0.0,0.0,61.841808,16.17029,6.348443,4.092848,9.590545,2.02175,,5.023134
2026.07.31-05.08.49:040,826,PL_Level1,0.0,0.0,0.0,59.236257,16.881553,6.306562,4.740855,9.467867,3.051153,,5.040016
2026.07.31-05.08.49:056,828,PL_Level1,0.0,0.0,0.0,60.905359,16.418916,6.195988,4.44086,9.271691,1.930688,,5.056435
2026.07.31-05.08.49:072,830,PL_Level1,0.0,0.0,0.0,60.995153,16.394745,5.812405,4.995892,8.846466,3.169074,,5.07283
2026.07.31-05.08.49:088,832,PL_Level1,0.0,0.0,0.0,64.475121,15.509859,6.265857,5.302424,9.000403,2.922934,,5.088339
2026.07.31-05.08.49:104,834,PL_Level1,0.0,0.0,0.0,61.994722,16.130405,6.985886,5.436491,8.59619,2.194683,,5.10447
2026.07.31-05.08.49:121,836,PL_Level1,0.0,0.0,0.0,60.223495,16.604815,7.088781,4.659027,10.463174,2.167182,,5.121075
2026.07.31-05.08.49:137,838,PL_Level1,0.0,0.0,0.0,62.202245,16.07659,6.330623,4.708186,9.840562,1.828691,,5.137151
2026.07.31-05.08.49:152,840,PL_Level1,0.0,0.0,0.0,64.44177,15.517885,5.735597,3.936177,8.713942,2.973736,,5.152669
2026.07.31-05.08.49:169,842,PL_Level1,0.0,0.0,0.0,58.847869,16.992969,7.414855,5.172938,10.401127,2.76566,,5.169662
2026.07.31-05.08.49:186,844,PL_Level1,0.0,0.0,0.0,60.084358,16.643267,5.919646,4.266282,8.339099,1.717225,,5.186305
2026.07.31-05.08.49:202,846,PL_Level1,0.0,0.0,0.0,61.0464,16.380982,6.38731,5.632775,9.036952,2.475165,,5.202686
2026.07.31-05.08.49:219,848,PL_Level1,0.0,0.0,0.0,60.827653,16.439891,7.162228,5.535203,9.305721,1.785042,,5.219126
2026.07.31-05.08.49:235,850,PL_Level1,0.0,0.0,0.0,61.003532,16.392494,6.381887,4.44923,9.351422,2.57977,,5.235519
2026.07.31-05.08.49:252,852,PL_Level2,0.0,0.0,0.0,59.59351,16.780351,6.070922,5.368653,10.274772,2.532091,,5.252299
2026.07.31-05.08.49:267,854,PL_Level2,0.0,0.0,0.0,63.700766,15.698398,5.911937,4.816301,10.116379,1.699895,,5.267997
2026.07.31-05.08.49:284,856,PL_Level2,0.0,0.0,0.0,59.503646,16.805693,6.890384,5.54816,9.360764,3.05168,,5.284803
2026.07.31-05.08.49:301,858,PL_Level2,0.0,0.0,0.0,61.377693,16.292564,5.950103,4.8481,9.003108,2.056638,,5.301096
2026.07.31-05.08.49:316,860,PL_Level2,0.0,0.0,0.0,63.284913,15.801554,6.565444,4.253418,9.347841,2.435785,,5.316897
2026.07.31-05.08.49:333,862,PL_Level2,0.0,0.0,0.0,61.706723,16.20569,6.382063,5.088333,8.786531,2.656176,,5.333103
2026.07.31-05.08.49:349,864,PL_Level2,0.0,0.0,0.0,60.316396,16.57924,6.357126,4.277909,8.641142,3.253352,,5.349682
2026.07.31-05.08.49:366,866,PL_Level2,0.0,0.0,0.0,59.793596,16.724199,6.256398,5.158726,10.77425,2.49828,,5.366406
2026.07.31-05.08.49:382,868,PL_Level2,0.0,0.0,0.0,61.500347,16.260071,7.029765,4.410877,10.104488,3.117569,,5.382666
2026.07.31-05.08.49:399,870,PL_Level2,0.0,0.0,0.0,60.736134,16.464663,6.415742,5.243891,10.599537,2.230727,,5.399131
2026.07.31-05.08.49:415,872,PL_Level2,0.0,0.0,0.0,62.203439,16.076282,6.813899,5.350256,8.563432,2.986068,,5.415207
2026.07.31-05.08.49:431,874,PL_Level2,0.0,0.0,0.0,59.814894,16.718244,6.587582,4.362667,8.403783,2.066084,,5.431926
2026.07.31-05.08.49:447,876,PL_Level2,0.0,0.0,0.0,63.155656,15.833895,5.687325,4.592255,8.95548,2.703605,,5.44776
2026.07.31-05.08.49:463,878,PL_Level2,0.0,0.0,0.0,62.125997,16.096321,6.342765,5.20478,10.302311,1.752265,,5.463856
2026.07.31-05.08.49:479,880,PL_Level2,0.0,0.0,0.0,62.251528,16.063863,6.437895,4.278936,8.365237,3.190364,,5.47992
2026.07.31-05.08.49:495,882,PL_Level2,0.0,0.0,0.0,64.14001,15.590892,6.170629,4.780984,8.0695,3.046361,,5.495511
2026.07.31-05.08.49:511,884,PL_Level2,0.0,0.0,0.0,61.330837,16.305011,7.037637,5.171687,8.321147,2.351531,,5.511816
2026.07.31-05.08.49:528,886,PL_Level2,0.0,0.0,0.0,60.905448,16.418892,7.242129,4.687255,10.093558,2.502133,,5.528234
2026.07.31-05.08.49:544,888,PL_Level2,0.0,0.0,0.0,61.176675,16.346099,7.007211,5.446491,10.100075,2.611739,,5.544581
2026.07.31-05.08.49:560,890,PL_Level2,0.0,0.0,0.0,61.711178,16.20452,6.615952,4.878627,9.792495,2.066137,,5.560785
2026.07.31-05.08.49:576,892,PL_Level2,0.0,0.0,0.0,61.862669,16.164838,6.532938,5.054736,8.211637,2.706756,,5.57695
2026.07.31-05.08.49:593,894,PL_Level2,0.0,0.0,0.0,60.749719,16.460982,6.822445,4.347136,10.016396,2.796,,5.593411
2026.07.31-05.08.49:610,896,PL_Level2,0.0,0.0,0.0,58.955289,16.962007,6.42492,4.279786,9.62245,2.586836,,5.610373
2026.07.31-05.08.49:626,898,PL_Level2,0.0,0.0,0.0,61.140182,16.355856,7.052395,4.171968,8.565303,1.877228,,5.626729
2026.07.31-05.08.49:642,900,PL_Level2,0.0,0.0,0.0,62.510483,15.997317,6.969788,5.445359,8.706842,3.070183,,5.642726
2026.07.31-05.08.49:658,902,PL_Level2,0.0,0.0,0.0,62.16182,16.087045,6.060339,5.441672,9.252818,1.793778,,5.658813
2026.07.31-05.08.49:674,904,PL_Level2,0.0,0.0,0.0,63.74098,15.688494,6.907359,5.189113,8.620007,2.555926,,5.674502
2026.07.31-05.08.49:689,906,PL_Level2,0.0,0.0,0.0,64.856629,15.418624,6.705148,4.16243,9.952142,1.700811,,5.68992
2026.07.31-05.08.49:705,908,PL_Level2,0.0,0.0,0.0,63.041699,15.862517,6.225224,4.799139,9.060848,1.818004,,5.705783
2026.07.31-05.08.49:721,910,PL_Level2,0.0,0.0,0.0,63.95334,15.6364,6.894089,5.15394,8.691064,1.595755,,5.721419
2026.07.31-05.08.49:737,912,PL_Level2,0.0,0.0,0.0,63.004157,15.871969,5.746349,5.038825,9.538653,2.163927,,5.737291
2026.07.31-05.08.49:752,914,PL_Level2,0.0,0.0,0.0,64.390871,15.530152,5.479017,4.061944,9.280535,2.546297,,5.752821
2026.07.31-05.08.49:768,916,PL_Level2,0.0,0.0,0.0,64.571939,15.486603,5.959039,5.25854,7.748968,2.356355,,5.768308
2026.07.31-05.08.49:784,918,PL_Level2,0.0,0.0,0.0,63.18967,15.825371,6.433703,4.210629,9.380822,2.65002,,5.784133
2026.07.31-05.08.49:800,920,PL_Level2,0.0,0.0,0.0,62.787405,15.926761,6.134101,4.255305,8.545748,2.667763,,5.80006
2026.07.31-05.08.49:816,922,PL_Level2,0.0,0.0,0.0,61.382569,16.29127,7.236692,5.540675,9.06259,1.857488,,5.816351
2026.07.31-05.08.49:832,924,PL_Level2,0.0,0.0,0.0,61.588687,16.236748,6.096428,4.846047,9.838695,1.716772,,5.832588
2026.07.31-05.08.49:848,926,PL_Level2,0.0,0.0,0.0,61.101931,16.366095,6.18837,4.701802,9.551383,2.660077,,5.848954
2026.07.31-05.08.49:864,928,PL_Level2,0.0,0.0,0.0,62.496304,16.000946,6.616115,4.88614,8.885298,2.645315,,5.864955
2026.07.31-05.08.49:881,930,PL_Level2,0.0,0.0,0.0,60.437416,16.546042,5.797508,5.760335,8.688518,2.575728,,5.881501
2026.07.31-05.08.49:897,932,PL_Level2,0.0,0.0,0.0,61.182592,16.344519,6.909738,4.28166,9.411539,2.036139,,5.897846
2026.07.31-05.08.49:915,934,PL_Level2,0.0,0.0,0.0,57.885641,17.275441,6.6985,5.626523,9.465299,3.128177,,5.915121
2026.07.31-05.08.49:930,936,PL_Level2,0.0,0.0,0.0,63.950039,15.637207,7.001947,4.432094,9.95995,1.682072,,5.930758
2026.07.31-05.08.49:947,938,PL_Level2,0.0,0.0,0.0,60.979597,16.398928,6.873475,4.29168,9.513871,2.676816,,5.947157
2026.07.31-05.08.49:963,940,PL_Level2,0.0,0.0,0.0,61.936516,16.145564,5.735251,4.717626,10.170004,1.808968,,5.963303
2026.07.31-05.08.49:979,942,PL_Level2,0.0,0.0,0.0,63.380628,15.777691,5.668337,4.810228,8.812269,2.610337,,5.97908
2026.07.31-05.08.49:995,944,PL_Level2,0.0,0.0,0.0,61.583196,16.238196,5.826538,4.393994,10.134511,2.302131,,5.995319
2026.07.31-05.08.50:011,946,PL_Level2,0.0,0.0,0.0,63.23612,15.813747,7.041264,4.59432,8.040982,2.716965,,6.011132
2026.07.31-05.08.50:028,948,PL_Level2,0.0,0.0,0.0,59.141929,16.908478,7.074594,5.301951,9.21035,1.779097,,6.028041
2026.07.31-05.08.50:043,950,PL_Level2,0.0,0.0,0.0,64.533653,15.495791,6.086136,4.7672,7.929605,2.409724,,6.043537
2026.07.31-05.08.50:059,952,PL_Level2,0.0,0.0,0.0,62.499471,16.000135,5.920822,5.157101,8.076029,1.83182,,6.059537
2026.07.31-05.08.50:075,954,PL_Level2,0.0,0.0,0.0,61.112033,16.363389,7.156757,5.459489,10.43705,2.752947,,6.0759
2026.07.31-05.08.50:091,956,PL_Level2,0.0,0.0,0.0,62.863524,15.907476,5.888241,4.627708,9.664274,1.781567,,6.091808
2026.07.31-05.08.50:108,958,PL_Level2,0.0,0.0,0.0,58.898925,16.978239,7.1422,4.962684,10.08111,1.822755,,6.108786
2026.07.31-05.08.50:125,960,PL_Level2,0.0,0.0,0.0,60.143269,16.626965,7.088614,4.982589,9.641543,2.848403,,6.125413
2026.07.31-05.08.50:141,962,PL_Level2,0.0,0.0,0.0,62.665271,15.957802,6.055437,4.893226,9.342226,1.697163,,6.141371
2026.07.31-05.08.50:158,964,PL_Level2,0.0,0.0,0.0,57.619448,17.355251,6.95063,4.52681,10.34032,2.125204,,6.158726
2026.07.31-05.08.50:175,966,PL_Level2,0.0,0.0,0.0,61.180355,16.345116,6.085269,4.597285,10.199139,2.982551,,6.175071
2026.07.31-05.08.50:191,968,PL_Level2,0.0,0.0,0.0,61.056101,16.37838,6.353058,4.376126,9.6556,2.963976,,6.191449
2026.07.31-05.08.50:211,970,PL_Level2,0.0,0.0,0.0,50.059516,19.976222,8.919652,5.764844,12.231183,3.703843,,6.211426
2026.07.31-05.08.50:228,972,PL_Level2,0.0,0.0,0.0,57.715559,17.326351,7.265178,6.018055,9.393424,2.297647,,6.228752
2026.07.31-05.08.50:244,974,PL_Level2,0.0,0.0,0.0,62.41853,16.020884,6.96366,4.938807,10.35773,2.448068,,6.244773
2026.07.31-05.08.50:261,976,PL_Level2,0.0,0.0,0.0,59.077717,16.926856,6.839465,4.958522,8.544416,3.00172,,6.2617
2026.07.31-05.08.50:278,978,PL_Level2,0.0,0.0,0.0,59.15805,16.90387,6.320424,5.18262,9.432131,1.921946,,6.278604
2026.07.31-05.08.50:295,980,PL_Level2,0.0,0.0,0.0,57.906056,17.269351,7.27537,5.47279,10.919539,2.977911,,6.295873
2026.07.31-05.08.50:313,982,PL_Level2,0.0,0.0,0.0,58.016696,17.236418,6.895546,5.058808,9.084944,1.891673,,6.313109
2026.07.31-05.08.50:329,984,PL_Level2,0.0,0.0,0.0,60.162139,16.621749,6.111566,4.899609,8.663268,3.180157,,6.329731
2026.07.31-05.08.50:347,986,PL_Level2,0.0,0.0,0.0,57.795766,17.302306,6.769406,5.539162,9.599572,2.832924,,6.347033
2026.07.31-05.08.50:363,988,PL_Level2,0.0,0.0,0.0,60.481183,16.534068,6.836573,4.234148,9.329004,2.469041,,6.363568
2026.07.31-05.08.50:380,990,PL_Level2,0.0,0.0,0.0,58.281944,17.157973,7.266971,5.216162,10.981259,2.547494,,6.380726
2026.07.31-05.08.50:398,992,PL_Level2,0.0,0.0,0.0,57.361682,17.433241,6.525647,5.31248,10.903061,2.059497,,6.398159
2026.07.31-05.08.50:415,994,PL_Level2,0.0,0.0,0.0,58.293619,17.154536,7.50682,5.586807,9.771454,2.308859,,6.415313
2026.07.31-05.08.50:432,996,PL_Level2,0.0,0.0,0.0,59.493816,16.80847,6.520932,5.853793,10.857368,2.903031,,6.432122
2026.07.31-05.08.50:449,998,PL_Level2,0.0,0.0,0.0,58.47553,17.10117,6.449085,5.636126,10.198142,2.635194,,6.449223
2026.07.31-05.08.50:466,1000,PL_Level2,0.0,0.0,0.0,58.845122,16.993762,6.279399,5.104567,10.723893,2.598867,,6.466217
2026.07.31-05.08.50:482,1002,PL_Level2,0.0,0.0,0.0,59.739869,16.73924,7.204856,4.468462,8.987441,2.000751,,6.482956
2026.07.31-05.08.50:505,1004,PL_Level2,0.0,0.0,0.0,44.848243,22.297417,8.593792,6.886024,12.784104,3.769071,,6.505253
2026.07.31-05.08.50:522,1006,PL_Level2,0.0,0.0,0.0,58.032675,17.231672,6.864062,5.745554,8.692647,2.398707,,6.522485
2026.07.31-05.08.50:540,1008,PL_Level2,0.0,0.0,0.0,56.832117,17.595685,6.550556,6.039568,8.82128,2.081135,,6.540081
2026.07.31-05.08.50:557,1010,PL_Level2,0.0,0.0,0.0,58.412975,17.119484,7.166372,5.69276,10.371291,3.327659,,6.5572
2026.07.31-05.08.50:574,1012,PL_Level2,0.0,0.0,0.0,58.905004,16.976486,7.267691,4.564924,8.789475,2.558015,,6.574177
2026.07.31-05.08.50:592,1014,PL_Level2,0.0,0.0,0.0,55.908014,17.886523,6.867397,5.746181,10.413019,2.733126,,6.592063
2026.07.31-05.08.50:609,1016,PL_Level2,0.0,0.0,0.0,56.663199,17.648139,7.844738,5.965344,10.666555,3.496753,,6.609711
2026.07.31-05.08.50:627,1018,PL_Level2,0.0,0.0,0.0,56.820342,17.599331,6.213638,5.598377,8.884761,2.404783,,6.627311
2026.07.31-05.08.50:644,1020,PL_Level2,0.0,0.0,0.0,57.487463,17.395097,6.31954,5.541647,9.868434,3.379903,,6.644706
2026.07.31-05.08.50:662,1022,PL_Level2,0.0,0.0,0.0,56.557845,17.681013,7.22939,5.304591,10.654982,2.9968,,6.662387
2026.07.31-05.08.50:679,1024,PL_Level2,0.0,0.0,0.0,58.660344,17.047292,7.162261,5.347695,10.798772,2.783986,,6.679434
2026.07.31-05.08.50:697,1026,PL_Level2,0.0,0.0,0.0,55.09272,18.151219,6.807947,5.072142,9.890318,2.24062,,6.697585
2026.07.31-05.08.50:715,1028,PL_Level2,0.0,0.0,0.0,55.031791,18.171315,7.36678,4.704208,11.741077,1.911178,,6.715757
2026.07.31-05.08.50:733,1030,PL_Level2,0.0,0.0,0.0,56.80186,17.605057,6.722291,5.858461,11.032759,2.531227,,6.733362
